outcome,exposure,model,rows,clusters,beta,se_hc1,t_stat,p_value_normal,mean_outcome,mean_exposure,fixed_effects,covariates,identification_status,notes
che10_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.034579749150909285,0.03672527776178863,-0.9415789684479474,0.3464082416067939,0.22895248680188943,0.090025006946374,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,0.00016333822530028772,0.0006172985645379746,0.2646016606608188,0.7913163406986692,0.08057793831619894,66.85714087246457,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,0.004499735397132495,0.019141098656062724,0.23508239929097566,0.8141447792705157,0.08057793831619894,2.1886985479299805,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.00785226223213009,0.011114123876116058,-0.7065120309666858,0.479869773583705,0.08057793831619894,0.11886992693043308,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.01967086768496142,0.03793345580305326,-0.5185625002660083,0.6040658650967353,0.08057793831619894,0.5545502569063036,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.013024137760690209,0.01418959066370096,-0.9178656431582519,0.35868921056877723,0.08057793831619894,12.612821636565712,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.013148438830929136,0.008204151264566991,-1.6026568022601055,0.1090104455815616,0.08057793831619894,22.24347040844679,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.012979334664580752,0.013397780225985449,-0.968767545492864,0.3326611828109726,0.08057793831619894,4.369399833287024,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.020553453292968787,0.05513790221794435,-0.3727645134507814,0.7093237164506777,0.08057793831619894,0.013552814915003642,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,0.13782401967146427,0.19361225593144563,0.711855863712807,0.47655403546670083,0.08057793831619894,0.5191233685545831,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,0.026348324731127692,0.036543572552000345,0.7210111899605564,0.47090263004292543,0.08057793831619894,0.25451514309530426,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_1m,3599,450,-0.02709148698588246,0.025414652668128167,-1.065979037354981,0.286433118110905,0.08057793831619894,0.090025006946374,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=1); do not describe as causal or policy-ready.
che10_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.0007343170695028001,0.0005484029681398399,-1.3390100203023574,0.1805674108598803,0.22895248680188943,193.19534870797446,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.06568819833521906,0.050083352134105655,-1.3115775110126235,0.18966272509221574,0.22895248680188943,2.1466637927202004,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.01692318699828509,0.01285735861458305,-1.3162257898827294,0.1880982700565134,0.22895248680188943,0.09009732017013222,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.06208094056176127,0.041323987033351606,-1.5022979392491151,0.13302018063079055,0.22895248680188943,0.5555312834091253,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.03587656749853213,0.03370659006527199,-1.0643784324981562,0.2871573000553963,0.22895248680188943,9.828310547374272,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.0017603690800919386,0.015176620294162809,0.11599216729227964,0.9076587494893694,0.22895248680188943,22.567449291469853,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.017337972010842525,0.02166589063243247,0.8002427550745906,0.42357016263551744,0.22895248680188943,-1.1463989997221449,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.1582568675648647,0.12396613566511201,-1.2766137035390641,0.2017386614675567,0.22895248680188943,0.025653300627698897,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.6299283301568325,0.3292094237941621,1.9134577707310547,0.05568947471200538,0.22895248680188943,0.5216874596890287,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.12797282093094195,0.05228821249640943,-2.4474506742744304,0.014387081639133584,0.22895248680188943,0.22923034176160045,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.058031729020400095,0.04129079537717264,-1.405439844166397,0.15989052558715938,0.22895248680188943,0.12420116699083078,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.0002725113148913816,0.0003795810744791171,-0.7179265069138056,0.47280260300606136,0.08057793831619894,193.19534870797446,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.02603482785294564,0.03472008225353352,-0.7498492561980044,0.45334549908869454,0.08057793831619894,2.1466637927202004,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.015860876386627504,0.00911389174471913,-1.7402967723220746,0.08180692052318544,0.08057793831619894,0.09009732017013222,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.039215402066854185,0.02980696782106059,-1.3156454659284704,0.18829306586201944,0.08057793831619894,0.5555312834091253,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.012094107930671037,0.02305026802575306,-0.5246840478019091,0.5998028485438214,0.08057793831619894,9.828310547374272,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.004918417975947224,0.009910254921486677,-0.49629580822219577,0.6196857232988644,0.08057793831619894,22.567449291469853,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.0073810668712652894,0.01415967619056696,0.5212737051276981,0.6021761158593995,0.08057793831619894,-1.1463989997221449,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.010650630775694704,0.08284407956056829,-0.12856236477234204,0.8977039476659509,0.08057793831619894,0.025653300627698897,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.41143565161494183,0.21668216132171386,1.898797986439097,0.057591042057344624,0.08057793831619894,0.5216874596890287,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,0.01349635447769119,0.034822261485879843,0.3875783450527433,0.6983280968054946,0.08057793831619894,0.22923034176160045,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_3m,3599,450,-0.04555172521252124,0.028505210310251355,-1.5980140022380198,0.11003986089772425,0.08057793831619894,0.12420116699083078,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=3); do not describe as causal or policy-ready.
che10_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.00022801757552293035,0.00047522286022709786,-0.4798118832371955,0.6313611623276532,0.22895248680188943,382.022647957766,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.04088978325488916,0.08656175956918236,-0.4723769879262794,0.6366577268636306,0.22895248680188943,2.1043022311753266,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.007228942153900971,0.020791549593059264,-0.3476865503239918,0.7280755985135795,0.22895248680188943,-0.06537802918784616,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.010804721245993222,0.05753376379119599,-0.18779792132505324,0.8510350653194032,0.22895248680188943,0.5218326163319054,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.038473707051030356,0.040444554793681343,-0.9512703810758997,0.34146713851569477,0.22895248680188943,6.570663129758266,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.004295326246951918,0.013302399796809323,-0.3228985981899434,0.7467720379801028,0.22895248680188943,23.6118282856349,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.02859611232993143,0.03517173191006657,0.8130424854553973,0.416193699963336,0.22895248680188943,-13.66121422617394,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.18298576282106915,0.1673349435818067,-1.0935298922284638,0.27416121185896863,0.22895248680188943,0.027937955942513044,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.22515709471907605,0.28989607544050117,-0.7766821071204454,0.43734634595673133,0.22895248680188943,0.5224386929394856,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.027987105243245422,0.10186777446978086,-0.27473953749277025,0.7835163530417003,0.22895248680188943,0.216171158655182,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.06094817996514204,0.05877556379658813,-1.036964616385016,0.29975234777156684,0.22895248680188943,0.18977493748263408,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
