project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,4,30,37,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,5,181,37,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,6,89,34,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,7,90,33,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,8,92,26,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,n_days,9,91,3,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,1,64.48,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,2,176.42,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,3,379.04,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,4,547.53,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,5,55.69,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,6,173.72,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,7,370.86,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,8,539.1,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,9,78.22,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_total_mm,10,170.52,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,1,2.08,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,2,1.96022,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,3,2.08264,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,4,1.50008,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,5,1.85633,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,6,1.95191,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,7,2.04895,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,8,1.47699,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,9,2.52323,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_mean_mm_day,10,1.89467,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,1,14.0023,5,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,2,9.11097,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,3,6.39346,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,4,13.3178,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,5,13.9363,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,6,10.5843,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,7,6.64315,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,8,13.412,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,9,7.879,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_mean_c,10,11.7442,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,1,23.15,14,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,2,33.74,13,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,3,35.64,13,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,4,26.24,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,5,24.76,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,6,28.07,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,7,37.49,10,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,8,21.39,9,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,9,37.55,9,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_max_c,10,23.67,9,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,1,-16.65,25,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,2,-12.4,20,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,3,-12.34,18,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,4,-7.03,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,5,-21.18,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,6,-19.99,13,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,7,-23.18,13,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,8,-8.44,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,9,-22.68,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_min_c,10,-1.84,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,source,1,NASA POWER daily point API fallback,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,climate_source_role,1,nasa_power_fallback_not_primary_chirps_era5,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,1,survey_month_5_window_12,34,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,2,survey_month_5_window_6,34,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,3,survey_month_5_window_3,34,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,4,survey_month_5_window_1,34,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,5,survey_month_4_window_12,33,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,6,survey_month_4_window_6,33,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,7,survey_month_4_window_3,33,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,8,survey_month_4_window_1,33,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,9,survey_month_6_window_1,26,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group,10,survey_month_6_window_3,26,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group_rows,1,34,136,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group_rows,2,33,132,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group_rows,3,26,104,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,reference_group_rows,4,3,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,1,-0.9293229808683992,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,2,0.2291606947227462,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,3,-0.2243567440825657,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,4,-0.6702835242462561,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,5,-0.9525761386198492,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,6,-1.1112852538048683,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,7,-0.3471391850157685,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,8,-0.6861422715141139,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,9,0.6345056551878259,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_z,10,-0.4072333612253141,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,1,1.0,13,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,2,0.7121212121212122,12,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,3,0.5303030303030303,10,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,4,0.1323529411764706,10,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,5,0.2272727272727272,10,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,6,0.5735294117647058,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,7,0.8269230769230769,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,8,0.6730769230769231,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,9,0.7205882352941176,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,precip_within_candidate_percentile,10,0.6346153846153846,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,1,0.2733936648008911,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,2,0.2029198000539501,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,3,0.1925026562464634,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,4,0.3106140223692468,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,5,0.2968987469026556,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,6,0.244449700891833,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,7,0.1924655158074972,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,8,0.287462220591786,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,9,-0.2410075808013657,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_z,10,-0.2305865819389689,4,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,1,0.5606060606060606,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,2,0.5441176470588235,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,3,0.6617647058823529,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,4,0.6818181818181818,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,5,0.4393939393939394,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,6,0.4807692307692308,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,7,0.4264705882352941,16,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,8,0.2424242424242424,9,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,9,0.7307692307692307,9,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,temp_within_candidate_percentile,10,0.1363636363636363,8,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_low_rain_z_le_m1,1,0,347,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_low_rain_z_le_m1,2,1,37,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_severe_low_rain_z_le_m15,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_extreme_wet_z_ge_15,1,0,340,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_extreme_wet_z_ge_15,2,1,44,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_heat_z_ge_1,1,0,318,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_heat_z_ge_1,2,1,66,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_extreme_heat_z_ge_15,1,0,355,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_extreme_heat_z_ge_15,2,1,29,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_combined_climate_stress,1,0,311,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,diagnostic_combined_climate_stress,2,1,73,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,climate_exposure_scope,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,data_use_limit,1,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,primary_chirps_ready,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,primary_era5_ready,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,historical_baseline_ready,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,climate_linkage_ready,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,final_analysis_ready,1,0,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,limited_data_write_ready,1,1,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,promotion_status,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,384,full_file,384
climate_uhc_ml,data/climate_exposures_nasa_power.csv,blocking_reason,1,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved.",384,full_file,384
climate_uhc_ml,data/climate_linked_household.csv,country,1,Albania,14396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_name,1,Living Standards Measurement Survey 2002,14396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,wave,1,2002,14396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,idno,1,ALB_2002_LSMS_v01_M,14396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_year,1,2002,14396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_month,1,5.0,6576,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_month,2,4.0,4460,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_month,3,6.0,3308,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,survey_month,4,7.0,52,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,1,2002-04-25,396,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,2,2002-04-26,380,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,3,2002-04-27,348,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,4,2002-05-02,336,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,5,2002-04-30,328,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,6,2002-04-22,320,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,7,2002-04-24,316,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,8,2002-05-28,316,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,9,2002-04-23,304,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,interview_date,10,2002-05-18,304,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,1,102,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,2,103,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,3,104,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,4,105,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,5,106,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,6,107,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,7,108,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,8,109,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,9,201,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,hhid,10,202,4,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,1,93.40670013427734,2400,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,2,412.2000122070313,2080,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,3,240.50384521484372,2080,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,4,40.8849983215332,1600,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,5,157.7768096923828,992,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,6,177.51669311523438,960,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,7,139.64549255371094,864,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,8,296.26251220703125,640,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,9,169.91122436523438,544,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,household_weight,10,188.7375030517578,320,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,strata,1,3.0,4000,full_file,14396
climate_uhc_ml,data/climate_linked_household.csv,strata,2,1.0,4000,full_file,14396
