project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
children_medicaid_chip_ce,data/analysis_metadata.json,directories,2,report,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,directories,3,result,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,directories,4,script,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,directories,5,temp,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,1,3.10.8,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,2,2.3.3,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,3,22.0.0,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,4,6.13.2,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,5,3.14.0,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,package_versions,6,2.32.5,1,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,project,1,children_medicaid_chip_ce,11,full_file,11
children_medicaid_chip_ce,data/analysis_metadata.json,root,1,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\children_medicaid_chip_ce,11,full_file,11
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,1,Alaska,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,2,Alabama,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,3,Arkansas,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,4,Arizona,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,5,California,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,6,Colorado,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,7,Connecticut,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,8,District of Columbia,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,9,Delaware,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_name,10,Florida,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,1,AK,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,2,AL,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,3,AR,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,4,AZ,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,5,CA,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,6,CO,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,7,CT,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,8,DC,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,9,DE,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_abbr,10,FL,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,1,02,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,2,01,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,3,05,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,4,04,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,5,06,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,6,08,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,7,09,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,8,11,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,9,10,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,state_fips,10,12,198,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,1,2018-01-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,2,2018-02-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,3,2018-03-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,4,2018-04-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,5,2018-05-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,6,2018-06-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,7,2018-07-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,8,2018-08-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,9,2018-09-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,month,10,2018-10-01,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,1,201801,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,2,201802,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,3,201803,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,4,201804,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,5,201805,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,6,201806,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,7,201807,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,8,201808,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,9,201809,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,reporting_period,10,201810,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,preliminary_or_updated,1,U,9996,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,preliminary_or_updated,2,P,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,final_report,1,Y,9996,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,final_report,2,N,102,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,medicaid_expansion_status,1,Y,7478,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,medicaid_expansion_status,2,N,2620,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,1,1247433.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,2,343306.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,3,344318.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,4,318399.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,5,265098.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,6,247850.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,7,280768.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,8,247508.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,9,247737.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_enrollment,10,371047.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,1,1600604.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,2,249051.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,3,3768981.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,4,218123.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,5,959550.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,6,1101359.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,7,1633331.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,8,764096.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,9,349388.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_medicaid_enrollment,10,1737658.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,1,14661.0,8,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,2,4641.0,8,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,3,4843.0,6,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,4,17404.0,6,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,5,25017.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,6,110833.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,7,17166.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,8,133555.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,9,17249.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,total_chip_enrollment,10,4867.0,4,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,1,0.0,95,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,2,675900.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,3,193675.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,4,105633.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,5,206531.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,6,690819.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,7,99035.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,8,97013.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,9,202002.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,enrollment,10,280589.0,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,group,1,adult,5049,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,group,2,child,5049,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,child_group,1,0,5049,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,child_group,2,1,5049,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,1,12.23820580118156,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,2,13.445633129219214,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,3,11.482600269124116,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,4,12.216032877324427,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,5,12.54464624417147,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,6,11.589580903859192,2,full_file,10098
children_medicaid_chip_ce,data/enrollment_state_group_month.parquet,log_enrollment,7,13.777435827921444,2,full_file,10098
