term,estimate,std_error,t_stat,n,clusters,outcome,fixed_effects,event_month
event_m06,0.011314068235008634,0.024754650236428977,0.45704819607424046,3172,51,log_child_adult_gap,state_fe;month_fe,-6
event_m05,0.0067869303041809825,0.02057567938528099,0.32985206355013863,3172,51,log_child_adult_gap,state_fe;month_fe,-5
event_m04,0.0012282676600234507,0.016221255051670186,0.07571964414041964,3172,51,log_child_adult_gap,state_fe;month_fe,-4
event_m03,-0.0034388040641806575,0.01276848453113302,-0.2693196718683351,3172,51,log_child_adult_gap,state_fe;month_fe,-3
event_m02,-0.0049160190066751056,0.009948756337829946,-0.4941340243686582,3172,51,log_child_adult_gap,state_fe;month_fe,-2
event_p00,-0.005343789006164015,0.004389875295799302,-1.2172985896154087,3172,51,log_child_adult_gap,state_fe;month_fe,0
event_p01,-0.013834598461817532,0.008090477500027116,-1.7099854071371146,3172,51,log_child_adult_gap,state_fe;month_fe,1
event_p02,-0.01620560505626023,0.010745951973587726,-1.5080660230095653,3172,51,log_child_adult_gap,state_fe;month_fe,2
event_p03,-0.02047993993084228,0.012558658226511947,-1.630742676602833,3172,51,log_child_adult_gap,state_fe;month_fe,3
event_p04,-0.02342169822946776,0.01434239038554403,-1.6330400721120335,3172,51,log_child_adult_gap,state_fe;month_fe,4
event_p05,-0.021565568179445976,0.016054796020322917,-1.343247721873717,3172,51,log_child_adult_gap,state_fe;month_fe,5
event_p06,-0.025815912651364452,0.016100957558279526,-1.603377473539718,3172,51,log_child_adult_gap,state_fe;month_fe,6
event_p07,-0.029038593939299265,0.016504393501163898,-1.7594462915133142,3172,51,log_child_adult_gap,state_fe;month_fe,7
event_p08,-0.027724609096741872,0.017253111547034235,-1.6069338577659436,3172,51,log_child_adult_gap,state_fe;month_fe,8
event_p09,-0.025678665769440244,0.018416493140546508,-1.394329831063496,3172,51,log_child_adult_gap,state_fe;month_fe,9
event_p10,-0.025244335580473672,0.019220903303080874,-1.313379250829867,3172,51,log_child_adult_gap,state_fe;month_fe,10
event_p11,-0.03229298057508151,0.021791209876044607,-1.481926921854011,3172,51,log_child_adult_gap,state_fe;month_fe,11
event_p12,-0.026475682706162237,0.02119693798275176,-1.2490333616914793,3172,51,log_child_adult_gap,state_fe;month_fe,12
event_p13,-0.03129341519405669,0.02389879608796061,-1.309413875028677,3172,51,log_child_adult_gap,state_fe;month_fe,13
event_p14,-0.027414115151915882,0.02316782010194239,-1.1832841860515604,3172,51,log_child_adult_gap,state_fe;month_fe,14
event_p15,-0.027175918964839424,0.02348025836644091,-1.1573943753396057,3172,51,log_child_adult_gap,state_fe;month_fe,15
event_p16,-0.026711401646165048,0.024268351555045337,-1.1006681515049919,3172,51,log_child_adult_gap,state_fe;month_fe,16
event_p17,-0.028967666372217434,0.02469290482231007,-1.1731169978043698,3172,51,log_child_adult_gap,state_fe;month_fe,17
event_p18,-0.027769811793768865,0.025019997602622687,-1.109904654461595,3172,51,log_child_adult_gap,state_fe;month_fe,18
event_p19,-0.026061806757190872,0.025768960391349727,-1.0113643065685898,3172,51,log_child_adult_gap,state_fe;month_fe,19
event_p20,-0.025029184501363988,0.025902721482921862,-0.9662762469907337,3172,51,log_child_adult_gap,state_fe;month_fe,20
event_p21,-0.02529945202084321,0.026599903718181384,-0.9511106614852407,3172,51,log_child_adult_gap,state_fe;month_fe,21
event_p22,-0.024829669623728,0.02742172489631435,-0.9054743900178671,3172,51,log_child_adult_gap,state_fe;month_fe,22
event_p23,-0.02359102384537933,0.027919710077776917,-0.8449594848822207,3172,51,log_child_adult_gap,state_fe;month_fe,23
event_p24,-0.02149361263814894,0.028409856416092436,-0.7565547788539378,3172,51,log_child_adult_gap,state_fe;month_fe,24
event_p25,-0.02036553374734787,0.029919253137830056,-0.6806832260661475,3172,51,log_child_adult_gap,state_fe;month_fe,25
event_p26,-0.025745132179151163,0.030358203817471046,-0.8480453037980766,3172,51,log_child_adult_gap,state_fe;month_fe,26
