project,path,size_bytes,size_mb,read_status,sha256,error
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table1_balance_high_vs_lower_exposure.docx,36138,0.0345,ok,eef69fce51e586a3680e10984f3258995cc5ad9fbe9b10d32b56ad4f29b40524,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table1_balance_high_vs_lower_exposure.md,1199,0.0011,ok,fe64d748b3b32160803f6a159f667f629631b3a37aea58aad1185cefd7b0061e,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table1_balance_high_vs_lower_exposure.tex,1572,0.0015,ok,7980ea95933cbfcc9ae9b84008b5b28dcb960a239b6126983c1c40c914d2912d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table1_balance_high_vs_lower_exposure.xlsx,6480,0.0062,ok,2b7310653dbe3101b1ea84663a37f10ba6af0533535010c2abbcf2dc15e9d68d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table2_main_panel_models.csv,4734,0.0045,ok,5df672fad3888ea7c080a184cc6451626dc06f31d1665f88f906b7e74c6ac2c7,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table2_main_panel_models.docx,36570,0.0349,ok,9b8aaee571e56ab87c2715d8ffe231c721449ef67f1cbb121c367f7f5d74806a,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table2_main_panel_models.md,4767,0.0045,ok,13592c83d634a6affeebcaf0fd7df1c8e67363dcbbdd7cf886307299fd02e471,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table2_main_panel_models.tex,5479,0.0052,ok,f90a2fd837e675e49b9897f4a6cf85786ef0fdc2e373c156aa8f7ceb1b881119,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table2_main_panel_models.xlsx,7400,0.0071,ok,d84c7ff6a7c988ba0378d3dde7caaaf33050805fa93faa8e1fd17bab42605e81,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table5_robustness.csv,20949,0.02,ok,bc5f56c749c239ec5ea5fc4b5ccda7a15bb79a1059a2b2f20974d2845083ac4b,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table5_robustness.docx,39539,0.0377,ok,195089aeef7f186fc0b66a6a1a43c2fd5195a1f0c040bec27561f07990fb4992,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table5_robustness.md,21068,0.0201,ok,2713be7621c4d1b470c1c5d1897bd787742e344d5d807d9b728d68726dcf1ede,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table5_robustness.tex,24170,0.0231,ok,003b3c0bf4158f430748f562d4c43bf6cb5b6a39023a155831f78743fdbffc18,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/result/tables/table5_robustness.xlsx,12785,0.0122,ok,be764cd3dd5bcd696f48a7e096b2452072a9a641a7df9ad80c49c2819fa07012,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/00_setup.py,1737,0.0017,ok,f7b25b69c5d40a6469e092ecec8984c988c478f875a9304b874daece426d2f69,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/01_acquire_sources.py,12966,0.0124,ok,0be417a05a6a0b0f623f82a3bef3761e2b5f4ebe2af7d6e7775ea084c21c0a0a,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/02_build_analysis_data.py,27122,0.0259,ok,cbbd1ec1cfc740a2e2b5abf14ddb238c58c48ad485d916814c6bfab79726f79e,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/03_construct_exposures_outcomes.py,14627,0.0139,ok,ce9b947a3d7b09d6d362102341a96ae845cd6445928ee76bf76812e81b5c9f11,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/04_descriptive_diagnostics.py,8741,0.0083,ok,e301737b657ff7d9ccccad1b6af4dddd39c306749cb6ae86408488bc56dea202,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/05_main_models.py,12053,0.0115,ok,4aa45ee182faf421467584ee128f7288458614c3e2e8b7f4826cfccd268ab7f9,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/06_robustness.py,11188,0.0107,ok,83291d38440d95df2e49b622dfc2eef17dbf2931f6955e26d77bb93e0e72498f,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/07_write_report.py,16107,0.0154,ok,659980219f1de3466faf9365eb277e446c18735b4fb902e82c8e01e75952ec1e,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/script/run_all.sh,330,0.0003,ok,c418b6deb9cdb25b9b07cc8f4a7cbe2da8dd40b7217af7b97c2e2561c56abaab,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/audit_log.md,4540,0.0043,ok,3368185d3505e604e59652f3231d32033b2c3622d0c1d7aaefccacb0a9262974,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/environment.json,591,0.0006,ok,d96e4228bd1b1f19905285f1351bb95b33a8582ef67d6235b97c892620c3efe0,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/intermediate/pbj_grouped_weekend_flag.parquet,71980495,68.6459,ok,14fa27e4f56fec2f91b9bf6ba392b11e61b5b964432669f65693aebf2e1925ba,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/iteration_notes.md,8172,0.0078,ok,19691486891593547a72a6f6cdb6659898f0a53695cad5e3b65f2968c17de1d5,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/pbj_daily_sources.csv,9438,0.009,ok,109ed11b16d8afe5adf88fef596dc883612bb52e83a5f9e2553c9682c90850e8,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/pbj_employee_detail_sources.csv,8631,0.0082,ok,4a85a0aaf41db8a1357589b5d85629646cbd59768efd63f0d9504223d63838d0,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/policy_source_records.csv,2158,0.0021,ok,b5c69171e8dc17c44c33744dc1603f0d43e32cd3ab3dc2ead1e7d8cfbdb6bb1d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/provider_archive_selection.csv,7911,0.0075,ok,9f5d56ea5ec49b797d9954fd1dc0e8fe79a8425d2e9128dbf94cc3648d3607e2,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/provider_current_sources.csv,1027,0.001,ok,6f187ca6e3be97ee5b6e17886745e72e030897164a65bab2f3ebf2b3b2eaa96d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/cms_data_json_2026-07-07.json,3604442,3.4375,ok,38fe8453bfefbef010c28ceadb9eaff00829e0f761bdfb93f32e3a3ced907188,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/CMS_Press_Release_Staffing_and_Turnover_Data_Five-Star.html,12625,0.012,ok,b5f34b0f150eaf2dbfc2b0aafa0acc583f08c751666ea12309ee251782cdd77f,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/CMS_QSO-22-08-NH_Nursing_Home_Staff_Turnover_and_Weekend_Staffing_Levels.pdf,333210,0.3178,ok,34681632512c85f4907a25167755061f330417087daea3dcb8ce7daf6d0530a1,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/CMS_Updates_to_the_Care_Compare_Website_July_2022.html,13061,0.0125,ok,bf600d61751e2b1c683688f7a5ce54fa0e92cae8fdd5f0c6ef24215ce45b1c6d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/HHS_OIG_2020_Nursing_Home_Staffing_Transparency.html,49892,0.0476,ok,4bf49267405763f5d802bc6719f5ab5cf863379454aa466374da8987b02ba0cf,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/HHS_OIG_2021_CMS_Use_of_Nursing_Home_Staffing_Data.html,50823,0.0485,ok,368868fd76278a2a7ef0ec665c1c51b15dba908f330241fb65a564a3642569cb,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/policy_docs/HHS_OIG_2025_CMS_Use_of_Staffing_Data_for_State_Oversight.html,49921,0.0476,ok,b632f2addb13af40db050af6feaa7eb9dfbd985a5e26053f53f4884a61e7c38a,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archive_nursing_homes_manifest_2026-07-07.json,35861,0.0342,ok,a17e6e44fedaeab2c25a36505fb9f93e662cd29f005497d2bfa4a7f6e0f272ba,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2019-01-17.zip,34227127,32.6415,ok,0d0aa86b208fa9a61f50f7af4589f67de0ec08f9e410cb6c1a1f75ebf7a0000b,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2019-04-09.zip,33667039,32.1074,ok,fd5b106fb4d6f13a2c71669029d408d4011d71c8d1598a09ebbe6e70616f264d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2019-07-09.zip,34097081,32.5175,ok,9156e76ad27c2acfa2e11bd6e63ce296d8a7ad1c8d065e236e1f3440e9da51fe,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2019-10-09.zip,31131701,29.6895,ok,d40d3723f5f25ef10376c8934123a8dfcf416334ab140d745575fec4bd469ba1,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2020-01-09.zip,34746850,33.1372,ok,97329aa32f61b3caa0e56307ca988dc66fef8a2daf360a5fa5ba2eaae7a9499d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2020-04-09.zip,34337988,32.7473,ok,cb11e012d6ce70ea513b22fae070ab044a86a6c3dfa8bb206ed18ef97a9e3b44,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2020-07-09.zip,34341953,32.751,ok,be728f08115fda25c2ac26fb14ba70655aa2ff92d27ff31c37e94d27574b7622,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2020-10-09.zip,35099069,33.4731,ok,6f64665ca0f513f44ae8c25ff7715709cb554309958bc9d97e5938c14553c5dd,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2021-01-27.zip,36274160,34.5937,ok,4dafe8afea8a3bcd8adc596081e577e9aa7dd1db5618888ecc664f0e3cce9f78,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2021-04-27.zip,35942255,34.2772,ok,1297f6a339c88a59720698b1f06ccf1a9c7a1fabfb2a001a3b5fd46cd80ad680,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2021-07-27.zip,36592865,34.8977,ok,5b663bd636786a39b5b0420d21571fb1c00c0907c74fa4e797514d0bf3ae6623,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2021-10-27.zip,36550837,34.8576,ok,b68e0c57ace84433acee57487cf1e9a607811bc1e6708f366d4af363688ff6f2,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2022-01-27.zip,40861897,38.9689,ok,cf0dff01c3efe95486002cc6002e0b55b30a9ed8b5b2c4041d7a977a06a96e12,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2022-04-27.zip,40689529,38.8046,ok,c26ae16f638da41c3a7a8e14de0147ca9aab9ff0fcccf7a8526c69351307776c,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2022-07-27.zip,41847068,39.9085,ok,d3a71dabbc0ab488c97de96c751dcc33869b83da3d82f5b1c50bfc51aeb70dd5,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2022-10-27.zip,42226542,40.2704,ok,63d3a990fff74871b9fdf146039980a4f5967634a2671b1258b2e3f32cd81087,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2023-01-02.zip,38552816,36.7668,ok,bd93cf9eabefba39ce14de907fffc881e29d5870afbf9eef8b5a25bfd111013d,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2023-04-26.zip,38909300,37.1068,ok,eb1d2206960a9dd4657e10921b8ac30e6e11c8e55db71ac00ff4a73424982a22,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2023-07-25.zip,38647101,36.8567,ok,27bd52ab037ed406ef99fb553132b47d0ed6699e74c974d5d630f9f3f5904fc1,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2023-10-02.zip,38919561,37.1166,ok,ef30001310637fcf5587302cb3ccf9b50de0bad586e6fda5b772d3ba9aec9626,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2024-01-31.zip,38171667,36.4033,ok,a71146f88e9e76919d6851dd7fd5dc014145e4316f06c5ac2c3d115783fbf5e7,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2024-04-25.zip,37879513,36.1247,ok,e0f195ab10099293f4839b213c77f5cf7f3ca5817d602177454a4e4e13fb2df5,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2024-07-31.zip,38346099,36.5697,ok,b270ea0291b280f91690f2a2f9efec3186cd8a9054ff518aac27f6f8c3fb238b,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2024-10-30.zip,36757748,35.0549,ok,94e5cd42c981dc384753529b7cf4fe78223a31e51b4dfe214aa8e9a8db343f2a,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2025-04-30.zip,36123503,34.4501,ok,d12230813f9549e261f8756ea1a4163cacaf5e031a0bfe6a0fb2fe0fbd7834c9,
nursing_home_staffing_reporting,nursing_home_staffing_reporting/temp/raw_downloads/provider_archives/nursing_homes_2025-07-30.zip,36112214,34.4393,ok,c8d13fa561f94d6a11b83942755d1ba85f4709b5dcd1828714a333e55cbc92bb,
