project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,4,2019Q4,366,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,5,2019Q2,366,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,6,2020Q4,363,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,7,2025Q3,363,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,8,2019Q1,363,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,9,2024Q4,363,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,quarter,10,2024Q3,363,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_days,1,22,3469,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_days,2,21,2750,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_days,3,23,2612,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_days,4,20,1167,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_days,5,8,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,1,1582,15,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,2,1538,15,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,3,1580,14,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,4,2073,14,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,5,2257,12,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,6,1576,12,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,7,1878,12,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,8,2076,12,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,9,1748,11,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_resident_days,10,1561,11,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,1,0.0,21,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,2,792.0,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,3,952.0,5,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,4,1032.0,5,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,5,881.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,6,1518.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,7,1487.25,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,8,1322.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,9,998.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hours,10,996.0,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,1,0.0,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,2,1414.0,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,3,1431.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,4,1472.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,5,1993.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,6,1566.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,7,1670.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,8,1476.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,9,1540.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hours,10,1448.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,1,0.0,28,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,2,5288.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,3,2668.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,4,2330.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,5,3029.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,6,3257.75,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,7,3461.25,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,8,3592.25,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,9,3517.25,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hours,10,4766.0,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,1,0.0,18,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,2,5451.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,3,7191.75,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,4,6108.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,5,8220.79,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,6,4448.25,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,7,7553.87,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,8,6419.25,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,9,10015.5,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hours,10,160.0,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,1,0.0,20,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,2,6108.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,3,5574.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,4,5451.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,5,7083.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,6,7191.75,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,7,13943.5,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,8,8176.75,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,9,5204.0,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_employee_nurse_hours,10,160.0,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,1,0.0,7081,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,2,8.0,94,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,3,16.0,60,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,4,7.0,37,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,5,24.0,32,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,6,14.0,18,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,7,32.0,17,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,8,1.0,14,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,9,6.0,13,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_contract_nurse_hours,10,56.0,13,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_days,1,8,5236,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_days,2,9,2620,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_days,3,10,2142,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_days,4,2,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,1,636,24,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,2,639,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,3,746,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,4,562,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,5,748,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,6,568,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,7,743,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,8,688,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,9,584,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_resident_days,10,665,21,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,1,64.0,42,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,2,72.0,41,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,3,80.0,33,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,4,0.0,28,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,5,88.0,13,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,6,86.0,9,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,7,117.0,9,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,8,112.0,9,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,9,115.0,8,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hours,10,67.0,8,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,1,0.0,26,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,2,414.25,7,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,3,385.75,7,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,4,393.0,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,5,393.5,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,6,479.25,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,7,333.0,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,8,523.75,6,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,9,449.0,5,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_lpn_hours,10,475.0,5,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,1,0.0,30,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,2,1102.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,3,1371.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,4,1483.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,5,1475.25,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,6,1138.25,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,7,2408.25,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,8,990.25,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,9,1068.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_aide_hours,10,1516.25,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,1,0.0,22,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,2,1983.0,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,3,2764.25,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,4,2357.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,5,1457.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,6,1365.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,7,2403.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,8,3048.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,9,2641.25,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_total_nurse_hours,10,2137.25,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,1,0.0,24,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,2,1953.25,5,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,3,2357.5,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,4,1350.75,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,5,1861.0,4,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,6,2520.0,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,7,2286.75,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,8,1756.5,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,9,2533.25,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_employee_nurse_hours,10,1665.75,3,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,1,0.0,7604,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,2,8.0,55,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,3,16.0,39,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,4,24.0,29,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,5,48.0,26,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,6,32.0,24,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,7,64.0,24,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,8,72.0,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,9,12.0,18,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_contract_nurse_hours,10,1.0,14,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,days,1,31,5823,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,days,2,30,3366,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,days,3,28,582,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,days,4,29,227,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,days,5,10,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,1,2188,11,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,2,2434,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,3,1972,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,4,2074,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,5,2534,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,6,1994,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,7,2678,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,8,2488,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,9,2142,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,resident_days,10,2319,10,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,1,0.0,21,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,2,0.6005417463352454,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,3,0.7272727272727273,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,4,0.5271428571428571,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,5,0.07609165585819282,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,6,1.1014492753623188,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,7,1.0465065502183406,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,8,0.961840888066605,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,9,0.9745605920444034,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_rn_hprd,10,1.007427843803056,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,1,0.0,23,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,2,0.9264514024787998,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,3,0.9772463768115943,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,4,0.9672489082969432,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,5,0.9979648473635522,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,6,1.0187326549491211,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,7,0.942741935483871,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,8,1.0671206225680934,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,9,1.0193262411347517,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_lpn_hprd,10,1.048643592142189,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,1,0.0,28,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,2,2.5681818181818183,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,3,2.5811345646437993,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,4,2.7736842105263158,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,5,2.6779950083194675,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,6,3.0173868882733146,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,7,3.3654108391608393,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,8,2.9550724637681163,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,9,2.6572849915682966,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_aide_hprd,10,2.6029528985507246,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,1,0.0,18,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,2,4.264285714285714,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,3,0.07609165585819282,2,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,4,4.562149805447471,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,5,4.634937943262411,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,6,4.771637043966324,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,7,5.172905092592593,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,8,5.096251266464033,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,9,4.790585009140767,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekday_total_nurse_hprd,10,4.59229203539823,1,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hprd,1,0.0,28,first_10000_rows,10000
nursing_home_staffing_reporting,data/analysis_facility_month.parquet,weekend_rn_hprd,2,0.11347517730496454,4,first_10000_rows,10000
