state_fips,state_name,year,child_ce_pre2024_state_year,source
10,Delaware,2020,,not built in this run; backup only and requires state-specific verification
10,Delaware,2021,,not built in this run; backup only and requires state-specific verification
10,Delaware,2022,,not built in this run; backup only and requires state-specific verification
10,Delaware,2023,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2017,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2018,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2019,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2020,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2021,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2022,,not built in this run; backup only and requires state-specific verification
11,District of Columbia,2023,,not built in this run; backup only and requires state-specific verification
12,Florida,2017,,not built in this run; backup only and requires state-specific verification
12,Florida,2018,,not built in this run; backup only and requires state-specific verification
12,Florida,2019,,not built in this run; backup only and requires state-specific verification
12,Florida,2020,,not built in this run; backup only and requires state-specific verification
12,Florida,2021,,not built in this run; backup only and requires state-specific verification
12,Florida,2022,,not built in this run; backup only and requires state-specific verification
12,Florida,2023,,not built in this run; backup only and requires state-specific verification
13,Georgia,2017,,not built in this run; backup only and requires state-specific verification
13,Georgia,2018,,not built in this run; backup only and requires state-specific verification
13,Georgia,2019,,not built in this run; backup only and requires state-specific verification
13,Georgia,2020,,not built in this run; backup only and requires state-specific verification
13,Georgia,2021,,not built in this run; backup only and requires state-specific verification
13,Georgia,2022,,not built in this run; backup only and requires state-specific verification
13,Georgia,2023,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2017,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2018,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2019,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2020,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2021,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2022,,not built in this run; backup only and requires state-specific verification
15,Hawaii,2023,,not built in this run; backup only and requires state-specific verification
16,Idaho,2017,,not built in this run; backup only and requires state-specific verification
16,Idaho,2018,,not built in this run; backup only and requires state-specific verification
16,Idaho,2019,,not built in this run; backup only and requires state-specific verification
16,Idaho,2020,,not built in this run; backup only and requires state-specific verification
16,Idaho,2021,,not built in this run; backup only and requires state-specific verification
16,Idaho,2022,,not built in this run; backup only and requires state-specific verification
16,Idaho,2023,,not built in this run; backup only and requires state-specific verification
17,Illinois,2017,,not built in this run; backup only and requires state-specific verification
17,Illinois,2018,,not built in this run; backup only and requires state-specific verification
17,Illinois,2019,,not built in this run; backup only and requires state-specific verification
17,Illinois,2020,,not built in this run; backup only and requires state-specific verification
17,Illinois,2021,,not built in this run; backup only and requires state-specific verification
17,Illinois,2022,,not built in this run; backup only and requires state-specific verification
17,Illinois,2023,,not built in this run; backup only and requires state-specific verification
18,Indiana,2017,,not built in this run; backup only and requires state-specific verification
18,Indiana,2018,,not built in this run; backup only and requires state-specific verification
18,Indiana,2019,,not built in this run; backup only and requires state-specific verification
18,Indiana,2020,,not built in this run; backup only and requires state-specific verification
18,Indiana,2021,,not built in this run; backup only and requires state-specific verification
18,Indiana,2022,,not built in this run; backup only and requires state-specific verification
18,Indiana,2023,,not built in this run; backup only and requires state-specific verification
19,Iowa,2017,,not built in this run; backup only and requires state-specific verification
19,Iowa,2018,,not built in this run; backup only and requires state-specific verification
19,Iowa,2019,,not built in this run; backup only and requires state-specific verification
19,Iowa,2020,,not built in this run; backup only and requires state-specific verification
19,Iowa,2021,,not built in this run; backup only and requires state-specific verification
19,Iowa,2022,,not built in this run; backup only and requires state-specific verification
19,Iowa,2023,,not built in this run; backup only and requires state-specific verification
20,Kansas,2017,,not built in this run; backup only and requires state-specific verification
20,Kansas,2018,,not built in this run; backup only and requires state-specific verification
20,Kansas,2019,,not built in this run; backup only and requires state-specific verification
20,Kansas,2020,,not built in this run; backup only and requires state-specific verification
20,Kansas,2021,,not built in this run; backup only and requires state-specific verification
20,Kansas,2022,,not built in this run; backup only and requires state-specific verification
20,Kansas,2023,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2017,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2018,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2019,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2020,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2021,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2022,,not built in this run; backup only and requires state-specific verification
21,Kentucky,2023,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2017,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2018,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2019,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2020,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2021,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2022,,not built in this run; backup only and requires state-specific verification
22,Louisiana,2023,,not built in this run; backup only and requires state-specific verification
23,Maine,2017,,not built in this run; backup only and requires state-specific verification
23,Maine,2018,,not built in this run; backup only and requires state-specific verification
23,Maine,2019,,not built in this run; backup only and requires state-specific verification
23,Maine,2020,,not built in this run; backup only and requires state-specific verification
23,Maine,2021,,not built in this run; backup only and requires state-specific verification
23,Maine,2022,,not built in this run; backup only and requires state-specific verification
23,Maine,2023,,not built in this run; backup only and requires state-specific verification
24,Maryland,2017,,not built in this run; backup only and requires state-specific verification
24,Maryland,2018,,not built in this run; backup only and requires state-specific verification
24,Maryland,2019,,not built in this run; backup only and requires state-specific verification
24,Maryland,2020,,not built in this run; backup only and requires state-specific verification
24,Maryland,2021,,not built in this run; backup only and requires state-specific verification
24,Maryland,2022,,not built in this run; backup only and requires state-specific verification
24,Maryland,2023,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2017,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2018,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2019,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2020,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2021,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2022,,not built in this run; backup only and requires state-specific verification
25,Massachusetts,2023,,not built in this run; backup only and requires state-specific verification
26,Michigan,2017,,not built in this run; backup only and requires state-specific verification
26,Michigan,2018,,not built in this run; backup only and requires state-specific verification
26,Michigan,2019,,not built in this run; backup only and requires state-specific verification
26,Michigan,2020,,not built in this run; backup only and requires state-specific verification
26,Michigan,2021,,not built in this run; backup only and requires state-specific verification
26,Michigan,2022,,not built in this run; backup only and requires state-specific verification
26,Michigan,2023,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2017,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2018,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2019,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2020,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2021,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2022,,not built in this run; backup only and requires state-specific verification
27,Minnesota,2023,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2017,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2018,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2019,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2020,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2021,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2022,,not built in this run; backup only and requires state-specific verification
28,Mississippi,2023,,not built in this run; backup only and requires state-specific verification
29,Missouri,2017,,not built in this run; backup only and requires state-specific verification
29,Missouri,2018,,not built in this run; backup only and requires state-specific verification
29,Missouri,2019,,not built in this run; backup only and requires state-specific verification
29,Missouri,2020,,not built in this run; backup only and requires state-specific verification
29,Missouri,2021,,not built in this run; backup only and requires state-specific verification
29,Missouri,2022,,not built in this run; backup only and requires state-specific verification
29,Missouri,2023,,not built in this run; backup only and requires state-specific verification
30,Montana,2017,,not built in this run; backup only and requires state-specific verification
30,Montana,2018,,not built in this run; backup only and requires state-specific verification
30,Montana,2019,,not built in this run; backup only and requires state-specific verification
30,Montana,2020,,not built in this run; backup only and requires state-specific verification
30,Montana,2021,,not built in this run; backup only and requires state-specific verification
30,Montana,2022,,not built in this run; backup only and requires state-specific verification
30,Montana,2023,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2017,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2018,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2019,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2020,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2021,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2022,,not built in this run; backup only and requires state-specific verification
31,Nebraska,2023,,not built in this run; backup only and requires state-specific verification
32,Nevada,2017,,not built in this run; backup only and requires state-specific verification
32,Nevada,2018,,not built in this run; backup only and requires state-specific verification
32,Nevada,2019,,not built in this run; backup only and requires state-specific verification
32,Nevada,2020,,not built in this run; backup only and requires state-specific verification
32,Nevada,2021,,not built in this run; backup only and requires state-specific verification
32,Nevada,2022,,not built in this run; backup only and requires state-specific verification
32,Nevada,2023,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2017,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2018,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2019,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2020,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2021,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2022,,not built in this run; backup only and requires state-specific verification
33,New Hampshire,2023,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2017,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2018,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2019,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2020,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2021,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2022,,not built in this run; backup only and requires state-specific verification
34,New Jersey,2023,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2017,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2018,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2019,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2020,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2021,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2022,,not built in this run; backup only and requires state-specific verification
35,New Mexico,2023,,not built in this run; backup only and requires state-specific verification
36,New York,2017,,not built in this run; backup only and requires state-specific verification
36,New York,2018,,not built in this run; backup only and requires state-specific verification
36,New York,2019,,not built in this run; backup only and requires state-specific verification
36,New York,2020,,not built in this run; backup only and requires state-specific verification
36,New York,2021,,not built in this run; backup only and requires state-specific verification
36,New York,2022,,not built in this run; backup only and requires state-specific verification
36,New York,2023,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2017,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2018,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2019,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2020,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2021,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2022,,not built in this run; backup only and requires state-specific verification
37,North Carolina,2023,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2017,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2018,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2019,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2020,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2021,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2022,,not built in this run; backup only and requires state-specific verification
38,North Dakota,2023,,not built in this run; backup only and requires state-specific verification
39,Ohio,2017,,not built in this run; backup only and requires state-specific verification
39,Ohio,2018,,not built in this run; backup only and requires state-specific verification
39,Ohio,2019,,not built in this run; backup only and requires state-specific verification
39,Ohio,2020,,not built in this run; backup only and requires state-specific verification
39,Ohio,2021,,not built in this run; backup only and requires state-specific verification
39,Ohio,2022,,not built in this run; backup only and requires state-specific verification
39,Ohio,2023,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2017,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2018,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2019,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2020,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2021,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2022,,not built in this run; backup only and requires state-specific verification
40,Oklahoma,2023,,not built in this run; backup only and requires state-specific verification
41,Oregon,2017,,not built in this run; backup only and requires state-specific verification
41,Oregon,2018,,not built in this run; backup only and requires state-specific verification
41,Oregon,2019,,not built in this run; backup only and requires state-specific verification
41,Oregon,2020,,not built in this run; backup only and requires state-specific verification
41,Oregon,2021,,not built in this run; backup only and requires state-specific verification
41,Oregon,2022,,not built in this run; backup only and requires state-specific verification
41,Oregon,2023,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2017,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2018,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2019,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2020,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2021,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2022,,not built in this run; backup only and requires state-specific verification
42,Pennsylvania,2023,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2017,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2018,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2019,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2020,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2021,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2022,,not built in this run; backup only and requires state-specific verification
44,Rhode Island,2023,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2017,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2018,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2019,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2020,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2021,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2022,,not built in this run; backup only and requires state-specific verification
45,South Carolina,2023,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2017,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2018,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2019,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2020,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2021,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2022,,not built in this run; backup only and requires state-specific verification
46,South Dakota,2023,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2017,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2018,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2019,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2020,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2021,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2022,,not built in this run; backup only and requires state-specific verification
47,Tennessee,2023,,not built in this run; backup only and requires state-specific verification
48,Texas,2017,,not built in this run; backup only and requires state-specific verification
48,Texas,2018,,not built in this run; backup only and requires state-specific verification
48,Texas,2019,,not built in this run; backup only and requires state-specific verification
48,Texas,2020,,not built in this run; backup only and requires state-specific verification
48,Texas,2021,,not built in this run; backup only and requires state-specific verification
48,Texas,2022,,not built in this run; backup only and requires state-specific verification
48,Texas,2023,,not built in this run; backup only and requires state-specific verification
49,Utah,2017,,not built in this run; backup only and requires state-specific verification
49,Utah,2018,,not built in this run; backup only and requires state-specific verification
49,Utah,2019,,not built in this run; backup only and requires state-specific verification
49,Utah,2020,,not built in this run; backup only and requires state-specific verification
49,Utah,2021,,not built in this run; backup only and requires state-specific verification
49,Utah,2022,,not built in this run; backup only and requires state-specific verification
49,Utah,2023,,not built in this run; backup only and requires state-specific verification
50,Vermont,2017,,not built in this run; backup only and requires state-specific verification
50,Vermont,2018,,not built in this run; backup only and requires state-specific verification
50,Vermont,2019,,not built in this run; backup only and requires state-specific verification
50,Vermont,2020,,not built in this run; backup only and requires state-specific verification
50,Vermont,2021,,not built in this run; backup only and requires state-specific verification
50,Vermont,2022,,not built in this run; backup only and requires state-specific verification
50,Vermont,2023,,not built in this run; backup only and requires state-specific verification
51,Virginia,2017,,not built in this run; backup only and requires state-specific verification
51,Virginia,2018,,not built in this run; backup only and requires state-specific verification
51,Virginia,2019,,not built in this run; backup only and requires state-specific verification
51,Virginia,2020,,not built in this run; backup only and requires state-specific verification
51,Virginia,2021,,not built in this run; backup only and requires state-specific verification
51,Virginia,2022,,not built in this run; backup only and requires state-specific verification
51,Virginia,2023,,not built in this run; backup only and requires state-specific verification
53,Washington,2017,,not built in this run; backup only and requires state-specific verification
53,Washington,2018,,not built in this run; backup only and requires state-specific verification
53,Washington,2019,,not built in this run; backup only and requires state-specific verification
53,Washington,2020,,not built in this run; backup only and requires state-specific verification
53,Washington,2021,,not built in this run; backup only and requires state-specific verification
53,Washington,2022,,not built in this run; backup only and requires state-specific verification
53,Washington,2023,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2017,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2018,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2019,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2020,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2021,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2022,,not built in this run; backup only and requires state-specific verification
54,West Virginia,2023,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2017,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2018,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2019,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2020,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2021,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2022,,not built in this run; backup only and requires state-specific verification
55,Wisconsin,2023,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2017,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2018,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2019,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2020,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2021,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2022,,not built in this run; backup only and requires state-specific verification
56,Wyoming,2023,,not built in this run; backup only and requires state-specific verification
