outcome,cutoff,bandwidth,donut,n,coef,se,p,mean_below,mean_above,design,sample_definition
post_worst_weekend_rn_hprd,180,20,0,2589,-0.017820326230033552,0.009647395868881654,0.06483752047358338,0.1574012652441168,0.17094539859670013,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,180,20,0,2589,-0.000377428243779435,0.0010696052394988536,0.7242170251709905,0.2506018987240196,0.25221619324083006,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,180,20,0,2589,-0.00905543623448167,0.009312574108198282,0.3309484883211229,0.09418752944790065,0.08855874218014556,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,180,20,0,2589,3.071160130462113,3.8611905824810084,0.4264585339256093,89.16875224652658,91.16331422990753,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,180,20,0,2589,0.013800547091501908,0.01291334078341962,0.28530257018281846,0.7751138181327512,0.7755269494749282,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,230,10,0,1429,-0.0025038545886819632,0.011411366762404378,0.8263561935290831,0.043621089948764846,0.039978583232104355,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,230,10,0,1429,-0.06410235927047292,0.30137189864387814,0.8315899487033924,1.152932098765432,1.0562099871959028,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,230,10,0,1429,0.0002989284782169058,0.004338792480317936,0.9450815124355252,0.009459534508850129,0.007939351875359223,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,230,10,0,1429,0.029096430517635663,0.3980636874059917,0.9417408479607712,0.8667438271604939,0.7267178830559113,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,230,10,0,1429,-0.048233997999937765,0.057741031708512205,0.40366044082568786,2.9039736895254684,2.9630666565399033,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,230,10,0,1429,-0.05353339086190498,0.05861093492970569,0.361203190004302,3.0544233534259564,3.1166194057423944,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,230,10,0,1429,-0.02027493374925271,0.05850280045941313,0.7289704572006181,2.66827594252877,2.7347621373776527,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,230,10,0,1429,-0.008071107600044498,0.017521215532397397,0.6451216731805913,0.1953157821383782,0.20338279278023363,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,230,10,0,1429,0.00144134539468946,0.0014884850636730088,0.33304368431374987,0.25289095349157925,0.2533512346799917,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,230,10,0,1429,-0.00793132676401402,0.012852416792388258,0.5372622047354494,0.08982539094721403,0.08260605860910396,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,230,10,0,1429,8.423489032401504,4.855573296269805,0.08299097952921142,80.33146763018225,83.53759906652283,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,230,10,0,1429,0.03067554970895426,0.019954927042431066,0.12445608550490128,0.7659941406083713,0.78284372615691,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,230,20,0,2606,-0.0026416574263709003,0.0073675654094775556,0.7199591336890276,0.04616533846539047,0.04072464444846117,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,230,20,0,2606,-0.07065104294454148,0.19456363590532333,0.7165405354186176,1.2199947997919918,1.0758434038267874,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,230,20,0,2606,-0.0018791827782736587,0.0027060708077861276,0.4874731862615884,0.009623213568984443,0.008086346923287026,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,230,20,0,2606,-0.17284997836325042,0.24815725912094763,0.48615666349183373,0.8813962558502341,0.7400931520644513,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,230,20,0,2606,-0.00013719666354675283,0.03920771779975518,0.9972082955797252,2.8827884028398496,2.9943108682912825,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,230,20,0,2606,-0.0025890630402016193,0.0397346129466318,0.9480525027064921,3.0317936942557164,3.1480666276829625,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,230,20,0,2606,0.019331410611729844,0.039707255857989704,0.6264068345262799,2.65385031213251,2.761699377932052,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,230,20,0,2606,-0.007327934337534403,0.01159715295065022,0.5275250110057561,0.1881147840209694,0.20951825153164239,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,230,20,0,2606,0.0007789916807390808,0.0009801807477280169,0.42683555924439065,0.2524987140549209,0.253518127583,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,230,20,0,2606,-0.011618536677618831,0.008916790686386053,0.1926916484819743,0.08297049051396803,0.08584562655619983,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,230,20,0,2606,8.074311956205031,3.612441277809741,0.02549270553077143,82.48409961094787,82.03358138171745,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,230,20,0,2606,0.020781974064152758,0.013265836261513399,0.11733484109846892,0.7660744880725179,0.7837173432478083,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,285,10,0,1107,-0.014864289037097547,0.01493979043166864,0.31998060269989814,0.04123312142560969,0.03669812713091401,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,285,10,0,1107,-0.3867870343504367,0.39468911160934034,0.3273113850902245,1.0875251509054327,0.9720491803278689,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,285,10,0,1107,0.00032760499495099204,0.006619040502888797,0.9605343139455473,0.00921579413662346,0.008501826570251374,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,285,10,0,1107,0.03740002537788333,0.6057972188629617,0.9507835610236479,0.8416834339369552,0.7791256830601093,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,285,10,0,1107,-0.19540064992066442,0.11033488552038175,0.07684049123503733,3.22237560691858,3.265935869472512,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,285,10,0,1107,-0.21328302393158596,0.11602336352898726,0.06629043899266085,3.388967419641048,3.4438379207164767,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,285,10,0,1107,-0.1994560612354109,0.10475548771511632,0.05716819494058378,2.972244296626264,2.9943272381851496,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,285,10,0,1107,-0.009576959871092623,0.03480140500988422,0.7832226649456009,0.25163603825744496,0.27461831269728676,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,285,10,0,1107,0.0007634987113117027,0.002565042310435942,0.7660222343936787,0.2529379985928822,0.2530662582941546,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,285,10,0,1107,0.010358687772907226,0.016801789070585552,0.5376766816401455,0.08720899290258478,0.08126539102695246,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,285,10,0,1107,0.621272234820351,7.226080209917359,0.9315007955674757,78.6745929523274,74.3759984094929,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,285,10,0,1107,0.006484558453007759,0.02539570818849531,0.7985075550648668,0.7719553685040562,0.7829818783566346,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,285,20,0,2099,-0.004010520097592387,0.009186128101054021,0.6624577778582077,0.044793265993265996,0.03458323737545749,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,285,20,0,2099,-0.10062156708853047,0.24290991538373521,0.6787450860656046,1.1815151515151516,0.9152435167615434,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,285,20,0,2099,0.0007227840521683058,0.004170670723146306,0.8624310809861817,0.010052640807789549,0.007451155586004195,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,285,20,0,2099,0.07004092037400468,0.3821546052148098,0.8545968327869431,0.9181818181818183,0.6822896900695761,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,285,20,0,2099,-0.08763108540721701,0.06296867196541898,0.1641726196957376,3.1740225377652,3.330860131799682,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,285,20,0,2099,-0.08604158391144676,0.06589925590654891,0.19181382661816193,3.3366119156431018,3.50794309995089,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,285,20,0,2099,-0.10340832705741282,0.061243698334509725,0.09146930406173404,2.923883121522909,3.0547107250778653,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,285,20,0,2099,-0.010922907244544094,0.020488895341504835,0.5940115424979382,0.24206696492540852,0.2924424361410673,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,285,20,0,2099,0.00101649808918641,0.0016521683872402985,0.538455861069495,0.25329082391386637,0.2529753827673773,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,285,20,0,2099,-0.005449434815636197,0.010548614124421507,0.6054885675143735,0.08386938492595226,0.0852118250009299,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,285,20,0,2099,-2.3219675020552013,4.32894856378012,0.5917519298591611,77.28416885635764,73.67368590553663,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,285,20,0,2099,0.016582572762031563,0.017726636301092454,0.3496587068537562,0.7761676344889461,0.7772855672932347,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,345,10,0,608,-0.012897311862243544,0.012026695294972883,0.28397302438186434,0.029893380025324465,0.02495320809591643,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,345,10,0,608,-0.3312344206418228,0.3153196270647576,0.29392129477285023,0.7885416666666667,0.6554166666666668,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,345,10,0,608,-0.01575140910263238,0.00738736941521728,0.0333925103868804,0.009944881214129403,0.005724833163012511,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,345,10,0,608,-1.4351484216218424,0.6731178022076219,0.03340217634753784,0.9079861111111112,0.5221354166666666,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,345,10,0,608,-0.003491849377654531,0.13831311290571002,0.979867104370526,3.748203843062296,3.881186096352136,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,345,10,0,608,-0.013181468828664345,0.14968968763552995,0.9298592644148587,3.960641434869169,4.109733667579908,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,345,10,0,608,-0.028533107951004208,0.1311173894665715,0.8278026063059702,3.4299377068743087,3.5192776112630098,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,345,10,0,608,0.03563209006324394,0.05548439957099147,0.5209868967934332,0.42204218016642847,0.45415429810059715,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,345,10,0,608,-0.0040991073197369984,0.0024119452305995776,0.08973939899469197,0.2534425576724255,0.25285580801346325,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,345,10,0,608,-0.013721670479800238,0.01970811456067318,0.4865434240836921,0.08224277105082849,0.07323480806313191,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,345,10,0,608,19.630016870142523,7.710213209119387,0.011144506225415185,63.1236688999155,61.23130237227044,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,345,10,0,608,0.0251329337414828,0.033917648597812246,0.4589822034731943,0.7634044409793624,0.757301747574382,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_day_share,345,20,0,1134,-0.021084706711291593,0.008925889217451317,0.018335778839838168,0.03196910707048711,0.031086485441557905,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_rn_lt8_days,345,20,0,1134,-0.5579914769977098,0.23401280147057213,0.017268958847730387,0.8444267515923566,0.8183135704874835,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_day_share,345,20,0,1134,-0.010497255058972784,0.004884387833397093,0.03183483003096477,0.01032673575078726,0.005906394068019777,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_zero_rn_days,345,20,0,1134,-0.9586292398565017,0.44498824497492745,0.03142910819015454,0.9440552016985138,0.5386034255599472,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p10_total_hprd,345,20,0,1134,-0.020026042090789585,0.1006931276378791,0.8423908934822071,3.654624825798902,3.936972717671589,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_p25_total_hprd,345,20,0,1134,-0.035139648025212786,0.10788121108371872,0.7446924485534201,3.859170817027435,4.176245585278941,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_total_hprd,345,20,0,1134,-0.01775412321073666,0.09493044148120283,0.8516766077029927,3.3421703235718208,3.556088218060377,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_worst_weekend_rn_hprd,345,20,0,1134,0.005624318003751957,0.04211842923254824,0.8937934329432906,0.42042840541988913,0.4757730149508797,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_weekend_share_total_hours,345,20,0,1134,-0.0009151992808995538,0.001721053686774916,0.594992014016495,0.2533099554214572,0.25253646183007933,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_contract_share_total_hours,345,20,0,1134,-0.010429638551261283,0.01263250931783979,0.40919457278270066,0.08037342486598646,0.07037408490199139,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_avg_daily_census,345,20,0,1134,6.279368178488584,5.003060395144425,0.20969999488979107,63.480198441651126,57.563141472928805,placebo_cutoff,post-period RD at non-policy placebo cutoffs
post_occupancy,345,20,0,1134,0.018428809904745453,0.021538688721806927,0.39239254331683826,0.7691519258561468,0.7438852015448387,placebo_cutoff,post-period RD at non-policy placebo cutoffs
