project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,months_since_988_launch,int64,3232,full_file,3232,3232,0,58,-12,2.0,16.5,32.0,46,16.748143564356436,17.023305786884304,-12,56
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,is_state_dc,bool,3232,full_file,3232,3232,0,2,0.0,1.0,1.0,1.0,1.0,0.9152227722772277,0.2785930071534024,True,2958
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,is_territory_or_pr,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.08477722772277228,0.2785930071534024,False,2958
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,answer_rate_pp,float64,3232,full_file,3232,3232,0,3084,0.0,76.01352530541013,85.46018414692037,89.93463683207455,100.0,79.30818178432425,19.52823123360261,0.0,115
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,flowout_rate_pp,float64,3232,full_file,3232,3232,0,3020,0.0,1.344633597245096,3.978329929657363,9.19760975692221,100.0,9.028076884600141,17.082670983387445,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,abandoned_rate_pp,float64,3232,full_file,3232,3232,0,3072,0.0,6.75897926253511,9.464877826519313,12.819646948645937,100.0,10.535699820383904,6.56584780119658,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,routed_per_100k,float64,3232,full_file,3232,3016,216,2998,4.321533096047452,55.2611210583527,78.00678966455098,112.32716647203719,929.5874847745556,90.01647780773673,50.64954601420856,51.41995799321173,2
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,answered_per_100k,float64,3232,full_file,3232,3016,216,2998,0.0,44.00709264009481,66.17914713083387,95.677635203685,906.592123370114,75.46202880224936,45.38840026728242,0.0,8
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,log_routed_in_state,float64,3232,full_file,3232,3232,0,2710,0.6931471805599453,7.032624261028007,8.01085745915837,8.789279058733126,10.897812823215624,7.763575751102926,1.562278501356124,2.3978952727983707,7
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,log_routed_per_100k,float64,3232,full_file,3232,3016,216,2998,1.671761437787609,4.030003628503474,4.369533679646915,4.730278894304994,6.835816090764943,4.381928495995422,0.5173393975423032,3.959287396544533,2
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,asa_minutes,float64,3232,full_file,3232,3215,17,363,0.0,0.2866666666666667,0.375,0.4833333333333333,1.3616666666666668,0.3880528771384136,0.1912175820811206,0.3333333333333333,107
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,talk_minutes,float64,3232,full_file,3232,3215,17,724,0.0,11.2,13.2,15.1,41.9,12.797931570762053,3.734212977830949,0.0,98
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,treated_ever_by_2024,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.16150990099009901,0.368057559317777,False,2710
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,primary_analysis_sample,bool,3232,full_file,3232,3232,0,2,0.0,1.0,1.0,1.0,1.0,0.9084158415841584,0.2884826681129766,True,2936
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,observed_month_count,int64,3232,full_file,3232,3232,0,3,46,58.0,58.0,58.0,58,57.76237623762376,1.5036842148677418,58,3132
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,balanced_full_window_state,bool,3232,full_file,3232,3232,0,2,0.0,1.0,1.0,1.0,1.0,0.969059405940594,0.1731835834393839,True,3132
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_prelaunch_answer_rate,float64,3232,full_file,3232,2958,274,51,0.1885275089346019,0.6754494106705123,0.7480320299595827,0.8307432360671111,0.9822577056099132,0.73853850349565,0.13706091957182479,0.5645439674456266,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_prelaunch_flowout_rate,float64,3232,full_file,3232,2958,274,51,0.0021007348430497,0.0250895104827023,0.0684259372781019,0.1136688988792948,0.5642990306809105,0.0922150183701858,0.09993037975462221,0.1384873576924766,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_prelaunch_asa_seconds,float64,3232,full_file,3232,2958,274,48,7.416666666666667,20.75,28.166666666666668,41.25,57.0,31.869281045751627,12.514029774442236,24.83333333333333,116
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_prelaunch_routed_per_100k,float64,3232,full_file,3232,2958,274,51,30.811439013249608,43.07243502069063,48.37471108790367,57.52316836113096,86.34609670694984,50.99461455305122,12.0822293084932,81.44499467604665,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_prelaunch_months,float64,3232,full_file,3232,2958,274,1,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,2958
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,low_baseline_answer_rate,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,1.0,1.0,0.4665841584158416,0.49895932836401635,False,1724
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,high_baseline_volume,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,1.0,1.0,0.4665841584158416,0.49895932836401635,False,1724
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_answer_rate_centered,float64,3232,full_file,3232,2958,274,51,-0.5595045210249808,-0.0725826192890704,0.0,0.0827112061075283,0.2342256756503304,-0.009493526463932669,0.13706091957182476,-0.1834880625139561,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.csv,baseline_volume_centered,float64,3232,full_file,3232,2958,274,51,-17.563272074654062,-5.302276067213043,0.0,9.148457273227294,37.97138561904617,2.619903465147552,12.0822293084932,33.07028358814298,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,state,object,3232,full_file,3232,3232,0,56,,,,,,,,AK,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,month,datetime64[ns],3232,full_file,3232,3232,0,58,1625097600000000000,1.6619904e+18,1.7000928e+18,1.7407872e+18,1777593600000000000,1.7007460128712873e+18,4.4771048335200136e+16,2021-07-01,56
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,year_month,object,3232,full_file,3232,3232,0,58,,,,,,,,2021-07,56
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,routed_in_state,float64,3232,full_file,3232,3232,0,2710,1.0,1132.0,3012.5,6562.5,54057.0,5219.361386138614,6920.326195296283,10.0,7
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,answered_in_state,float64,3232,full_file,3232,3232,0,2541,0.0,934.75,2427.0,5436.0,45271.0,4337.658725247525,5938.967133360312,0.0,115
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,in_state_answer_rate_reported,float64,3232,full_file,3232,3232,0,82,0.0,0.76,0.86,0.9,1.0,0.7949257425742575,0.19562799715501206,0.89,227
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,in_state_answer_rate,float64,3232,full_file,3232,3232,0,3084,0.0,0.7601352530541012,0.8546018414692038,0.8993463683207454,1.0,0.7930818178432425,0.1952823123360261,0.0,115
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,abandoned_in_state_count,float64,3232,full_file,3232,3232,0,1240,0.0,90.0,332.5,668.0,5806.0,560.2964108910891,775.335692123592,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,abandoned_in_state_rate,float64,3232,full_file,3232,3232,0,3072,0.0,0.0675897926253511,0.0946487782651931,0.12819646948645935,1.0,0.10535699820383904,0.0656584780119658,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,flowout_to_national_backup_count,float64,3232,full_file,3232,3232,0,858,0.0,26.0,90.0,279.5,6299.0,304.4545173267327,638.0194151912272,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,flowout_to_national_backup_rate,float64,3232,full_file,3232,3232,0,3020,0.0,0.01344633597245096,0.039783299296573635,0.0919760975692221,1.0,0.09028076884600142,0.17082670983387446,0.0,104
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,average_speed_to_answer_seconds,float64,3232,full_file,3232,3215,17,363,0.0,17.2,22.5,29.0,81.7,23.28317262830482,11.473054924867235,20.0,107
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,average_talk_time_seconds,float64,3232,full_file,3232,3215,17,729,0.0,672.0,792.0,906.0,2514.0,767.8758942457232,224.05277866985693,0.0,98
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,source_pdf,object,3232,full_file,3232,3232,0,58,,,,,,,,temp/raw_downloads/988_state_monthly_reports/2021-07_988_in_state_monthly_report.pdf,56
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,page,int64,3232,full_file,3232,3232,0,3,1,1.0,1.0,2.0,3,1.3477722772277227,0.49544628953219166,1,2138
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,raw_row_text,object,3232,full_file,3232,3232,0,3219,,,,,,,,AS 4 4 0 0% 0 4 00:00 00:00,3
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_cents_max,float64,3232,full_file,3232,3221,11,13,0.0,0.0,0.0,0.0,60.0,2.6752561316361376,9.33267681294789,0.0,2878
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_schedule_note,object,3232,full_file,3232,3232,0,16,,,,,,,,,2878
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,primary_policy_group,object,3232,full_file,3232,3232,0,5,,,,,,,,never_or_no_fee_reported,2482
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,actual_collection_start,datetime64[ns],3232,full_file,3232,580,2652,8,-9223372036854775808,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,1751328000000000000,-7.265831860934056e+18,4.186529301495838e+18,2024-01-01,174
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,operational_start,datetime64[ns],3232,full_file,3232,580,2652,8,-9223372036854775808,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,1759276800000000000,-7.264416258953857e+18,4.1895567764051466e+18,2024-04-01,174
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,ever_core_fee_collection,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.17945544554455445,0.38379260428321715,False,2652
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,post_2024_monitor_policy,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.03589108910891089,0.18604738238891885,False,3116
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,established_not_collected_by_2024,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.01670792079207921,0.1281945822021429,False,3178
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_collection_active,int64,3232,full_file,3232,3232,0,2,0,0.0,0.0,0.0,1,0.10952970297029703,0.31235097846925497,0,2878
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,operational_treatment_active,int64,3232,full_file,3232,3232,0,2,0,0.0,0.0,0.0,1,0.10024752475247525,0.3003762223532075,0,2908
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,months_since_collection_start,float64,3232,full_file,3232,580,2652,107,-48.0,-11.0,6.0,22.0,58.0,6.058620689655172,22.79184196747562,6.0,10
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,months_since_operational_start,float64,3232,full_file,3232,580,2652,107,-51.0,-14.0,3.0,19.0,55.0,3.0586206896551724,22.79184196747562,3.0,10
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,post2025_policy_monitor_active,int64,3232,full_file,3232,3232,0,2,0,0.0,0.0,0.0,1,0.006806930693069307,0.08223556896926847,0,3210
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,state_name,object,3232,full_file,3232,3232,0,56,,,,,,,,Alaska,58
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,primary_policy_group_timing,object,3232,full_file,3232,3232,0,5,,,,,,,,never_or_no_fee_reported,2482
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,first_revenue_year,Int64,3232,full_file,3232,580,2652,5,2021,2022.0,2023.5,2024.0,2025,2023.1,1.3011221409081135,2024,232
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fcc_confirmed_collection_by_2024,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.16150990099009901,0.368057559317777,False,2710
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,date_confidence,object,3232,full_file,3232,3232,0,5,,,,,,,,not_applicable,2482
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,source_ids,object,3232,full_file,3232,3232,0,10,,,,,,,,fcc_fee_report_2024,2710
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,policy_note,object,3232,full_file,3232,3232,0,14,,,,,,,,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2482
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,year,int32,3232,full_file,3232,3232,0,6,2021,2022.0,2023.0,2025.0,2026,2023.429764851485,1.4698093094531346,2024,672
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,population,float64,3232,full_file,3232,3016,216,260,579662.0,1875121.5,4390967.0,7653942.5,39364774.0,6557119.312334217,7409234.707333546,588753.0,16
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,population_lookup_year,int32,3232,full_file,3232,3232,0,5,2021,2022.0,2023.0,2025.0,2025,2023.3456064356435,1.343387995527054,2025,888
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,population_carried_forward,bool,3232,full_file,3232,3232,0,2,0.0,0.0,0.0,0.0,1.0,0.08044554455445545,0.2720238114815503,False,2972
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,has_population_denominator,bool,3232,full_file,3232,3232,0,2,0.0,1.0,1.0,1.0,1.0,0.9331683168316832,0.2497689160637179,True,3016
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,population_source_note,object,3232,full_file,3232,3232,0,2,,,,,,,,Vintage 2025 Census annual state resident population estimate.,2972
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_revenue_nominal,float64,3232,full_file,3232,228,3004,19,0.0,7990541.35,14572050.92,27962314.0,46696385.73,18541741.63710526,14113193.763715731,44276000.0,24
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_revenue_nominal_for_2021_2024,float64,3232,full_file,3232,2344,888,19,0.0,0.0,0.0,0.0,46696385.73,1803548.2479778153,7035528.602257655,0.0,2128
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_revenue_per_capita,float64,3232,full_file,3232,228,3004,20,0.0,1.1247619508751656,2.4333382405149067,4.026721293452228,8.77284742834887,2.7564514960130713,2.2454145384414352,1.1300182812538324,12
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_revenue_per_100k,float64,3232,full_file,3232,228,3004,20,0.0,112476.19508751656,243333.82405149066,402672.1293452228,877284.742834887,275645.1496013071,224541.45384414354,113001.82812538324,12
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_revenue_per_routed_contact,float64,3232,full_file,3232,228,3004,20,0.0,102.96121629854939,171.46726202066517,345.8456686291001,1559.6019739292365,282.1319430848629,330.21061586783185,127.45219391294586,12
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,fee_active_months,int64,3232,full_file,3232,3232,0,6,0,0.0,0.0,0.0,12,1.1875,3.4398206552833206,0,2856
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,operational_active_months,int64,3232,full_file,3232,3232,0,6,0,0.0,0.0,0.0,12,1.088180693069307,3.251734223038701,0,2874
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,mechanism_observation_note,object,3232,full_file,3232,3232,0,3,,,,,,,,No fee collection active in this state-year.,2844
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,month_id,object,3232,full_file,3232,3232,0,58,,,,,,,,2021-07,56
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,calendar_month,int32,3232,full_file,3232,3232,0,12,1,4.0,7.0,10.0,12,6.590965346534653,3.4602243630380833,7,280
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,post_988_launch,int64,3232,full_file,3232,3232,0,2,0,1.0,1.0,1.0,1,0.7945544554455446,0.40408934051119944,1,2568
988_telecom_fee_crisis_performance,data/analysis_panel_state_month.parquet,months_since_988_launch,int32,3232,full_file,3232,3232,0,58,-12,2.0,16.5,32.0,46,16.748143564356436,17.023305786884304,-12,56
