download_priority_order,queue_role,country,wave,idno,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,zero_count,negative_count,positive_count,numeric_min,numeric_max,top_values,profile_status
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H1.dta,case_id,household_key,Unique Household Identifier,0,140,140,0,123,17,0,0,140,1.02031e+11,3.11068e+11,105011970059:3; 104021810025:2; 103201700045:2; 106012260028:2; 106012260100:2; 106012240131:2; 103071610040:2; 202032910060:2; 202203010134:2; 202012790011:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,104,104,0,97,7,,,,,,a570550ddf1b4f91be1b016fa3c1bc94:2; 922e3d8ad8584509943cdf1e7369d496:2; ea35b6b913e24b4693837847c8b344c5:2; dda4810cf7b841b592cbc3ba5e724664:2; 1761f7fb3e9543ffaefd592cb0889f0b:2; ebb1936f05454d26bbc2e76ecbec96b7:2; cf4256eda8da4ec491a36a56cd1864e8:2; 70ab9300d1d7492790de8ca0837e4af1:1; 1818111553b34ead89842be2dff8ccff:1; c4110f608f2a4f339cd3bf50cc4e3e82:1,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H2.dta,case_id,household_key,Unique Household Identifier,0,104,104,0,97,7,0,0,104,1.02031e+11,3.11068e+11,106012200067:2; 103201700045:2; 303025730130:2; 106012280034:2; 302225660115:2; 202203010134:2; 201092650014:2; 102031360271:1; 102031320216:1; 102051440026:1,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H3.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,443,443,0,415,28,,,,,,9977f1d5d6f7420da34b676ad1f9bf0f:2; 48d11b47d14a4d2a855f5fec1c8e8cd8:2; d4b20eee007e44c0a28d773f16c41258:2; 06cd9a308c6d4a309d1f2ee191d511e8:2; 6bf41810b584418c9e9f51c0b46c6282:2; 88752c4bfd9f4b93afeb4b9862a23fb3:2; a5ae70e5fa064337815355c972f70c3f:2; f8b880f4fc3a479587230cfaed141480:2; e0401c946e5c4ba48085bacd60bac87a:2; bc6852e572de444e85158af694a0bc75:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_H3.dta,case_id,household_key,Unique Household Identifier,0,443,443,0,415,28,0,0,443,1.02011e+11,3.15489e+11,103201700079:2; 103201700102:2; 103201700159:2; 103201700170:2; 103201700193:2; 307016630198:2; 103201700204:2; 102031330272:2; 307086750075:2; 105202190223:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,142,142,0,107,35,,,,,,bcd3b9e845524f8c882da48b8e0783cd:5; cf4256eda8da4ec491a36a56cd1864e8:4; ebb1936f05454d26bbc2e76ecbec96b7:4; 358e06d5b8524baa882ce3d0c260cbd9:3; 025aa6c330234024a159947a74a27cb7:3; bea54af9c5784c588259a0e17174c84a:3; cdfa04e88e6a4bceae9f15d91717ab16:2; 8949b0927d47403689676499aaa0e554:2; 3d46228d82ab4af6900846a524e7afd7:2; 922e3d8ad8584509943cdf1e7369d496:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I1.dta,case_id,household_key,Unique Household Identifier,0,142,142,0,107,35,0,0,142,1.02031e+11,3.11068e+11,202032910060:5; 201092650014:4; 202203010134:4; 107332340910:3; 105011970059:3; 202012790029:3; 106012260100:2; 106012220171:2; 106012240131:2; 103201700045:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,36,36,0,35,1,,,,,,bcd3b9e845524f8c882da48b8e0783cd:2; 6acff8e3c9bf49fe8e234bbfa1418ced:1; 98ab014b0be045b6a69cb6f9ae8b1ed1:1; 01ed4b0ebb174ce2b6ad24a2171b81f8:1; 7354428d3dc54a6dbd1345984caa5391:1; 37d827493097455584995cea49b0c3a0:1; 6552bf2e438f4d41b03bff392be5ae6e:1; 440104333e2e46afb69b58735a15ce1d:1; 51d6adec32b04948af8fdfc2d7cd5ce9:1; a570550ddf1b4f91be1b016fa3c1bc94:1,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_I2.dta,case_id,household_key,Unique Household Identifier,0,36,36,0,35,1,0,0,36,1.02031e+11,3.11048e+11,202032910060:2; 102051430225:1; 102031320232:1; 102051430237:1; 102051430249:1; 103041550161:1; 102051430261:1; 103091640225:1; 104021810034:1; 106012200067:1,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,433,433,0,326,107,,,,,,81a57628687f42b982a6f9bc5c4c67dd:5; bcd3b9e845524f8c882da48b8e0783cd:5; 2a95fcb052ee42a2b5c022452cadc2d0:5; cceb5c77d3e84c32986566ca1771284d:4; 981d44710cb94b1d8014424f53f1c3a0:4; fca3fb36419040eaa13c5bdc2a8b40dd:4; 06cd9a308c6d4a309d1f2ee191d511e8:4; cf4256eda8da4ec491a36a56cd1864e8:4; ebb1936f05454d26bbc2e76ecbec96b7:4; f33926a19b134198b97cbcc785af0118:3,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J1.dta,case_id,household_key,Unique Household Identifier,0,433,433,0,326,107,0,0,433,1.02031e+11,3.14429e+11,208074560039:5; 202032910060:5; 202012790011:5; 303025730018:4; 304036040048:4; 313038230214:4; 103201700170:4; 201092650014:4; 202203010134:4; 304015910149:3,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,193,193,0,125,68,,,,,,06cd9a308c6d4a309d1f2ee191d511e8:6; 48d11b47d14a4d2a855f5fec1c8e8cd8:4; 462be412cdc7434fae547cf40bdcd14e:4; ed21f28c6ce84bbbba2e339a1133791e:4; 6893c0ddf8ba4480a581b0e5013b3a58:4; 8e25d3aa0ee24f1d99fca279f1f2521e:4; a0c88c606aba4243919fc58a511ecf92:3; 0efc68515967476cb7731b9a3aa6e407:3; 190c7b9e5cf54fd29cc63a8c52958266:3; 2ac54c7210634102a098006563a6109e:3,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,FS_MOD_J2.dta,case_id,household_key,Unique Household Identifier,0,193,193,0,125,68,0,0,193,1.02041e+11,3.14429e+11,103201700170:6; 103201700102:4; 308207100056:4; 210805070191:4; 205053610028:4; 303015680066:4; 210554990115:3; 309017130078:3; 210875150460:3; 106012270293:3,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_METADATA.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,,,,0001c970eecf473099368557e2080b3e:1; 000509f5cfcc4b078a09672b09425e95:1; 000bc107780044e59327dbf7ec960ac1:1; 000d1d26325d4f73a2ffbb8a99ab4752:1; 00104e33315844fdb2b8c6fdd35912a1:1; 002afb9ae01c46838ef6303cc99e0287:1; 002cfe4fca224667bc394b1289950352:1; 0043da6163794617b4eacbfcf1585c6a:1; 004460497c3042b48ee79c0e7156c3b6:1; 004e377d40dd4ca3862ce695e9a5d380:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_METADATA.dta,case_id,household_key,Unique Household Identifier,0,12447,12447,0,12447,0,0,0,12447,3.04036e+07,3.15559e+11,301025230225:1; 210374850204:1; 311057710075:1; 312048040073:1; 311097790117:1; 204023330203:1; 315378640218:1; 105082150049:1; 104041860053:1; 313068290032:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_A_FILT.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,,,,0001c970eecf473099368557e2080b3e:1; 000509f5cfcc4b078a09672b09425e95:1; 000bc107780044e59327dbf7ec960ac1:1; 000d1d26325d4f73a2ffbb8a99ab4752:1; 00104e33315844fdb2b8c6fdd35912a1:1; 002afb9ae01c46838ef6303cc99e0287:1; 002cfe4fca224667bc394b1289950352:1; 0043da6163794617b4eacbfcf1585c6a:1; 004460497c3042b48ee79c0e7156c3b6:1; 004e377d40dd4ca3862ce695e9a5d380:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_A_FILT.dta,case_id,household_key,Unique Household Identifier,0,12447,12447,0,12447,0,0,0,12447,3.04036e+07,3.15559e+11,301025230225:1; 210374850204:1; 311057710075:1; 312048040073:1; 311097790117:1; 204023330203:1; 315378640218:1; 105082150049:1; 104041860053:1; 313068290032:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_A_FILT.dta,region,admin_geography_region,IHS4 2016 Region location,1,12447,12447,0,3,,0,0,12447,1,3,3=Southern:5736; 2=Central:4220; 1=North:2491,geography_variable_present_needs_linkage_review
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_B.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,53885,53885,0,12447,41438,,,,,,607dbe75f1c144078d5533439c735f0b:17; 4c6c77bab1ba4f028c94baeecdedb2ac:16; 765a3f45dc214e938ee78815efb7fcd9:14; d92eef3db01b438e8bf988ca6874fade:14; 7da7ce48d1924fffb8019b1f0dcde9d0:13; 95e490088707499487019a49113e3ab9:13; 6b453d4853934ccebe374bdf7fa048b5:13; bf04775359ef438c925156e27a25e630:13; 49fe4d37690c486dbe621a964fb23383:13; dc6dd1d6aecf4bfe9c60d2e4f0dad980:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_B.dta,case_id,household_key,Unique Household Identifier,0,53885,53885,0,12447,41438,0,0,53885,3.04036e+07,3.15559e+11,103011500230:17; 313028170036:16; 101031140007:14; 308036990133:14; 203053170140:13; 107462540245:13; 103011490006:13; 103041550311:13; 103031540068:13; 103041560078:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_C.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,53885,53885,0,12447,41438,,,,,,607dbe75f1c144078d5533439c735f0b:17; 4c6c77bab1ba4f028c94baeecdedb2ac:16; 765a3f45dc214e938ee78815efb7fcd9:14; d92eef3db01b438e8bf988ca6874fade:14; 7da7ce48d1924fffb8019b1f0dcde9d0:13; 95e490088707499487019a49113e3ab9:13; 6b453d4853934ccebe374bdf7fa048b5:13; bf04775359ef438c925156e27a25e630:13; 49fe4d37690c486dbe621a964fb23383:13; dc6dd1d6aecf4bfe9c60d2e4f0dad980:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_C.dta,case_id,household_key,Unique Household Identifier,0,53885,53885,0,12447,41438,0,0,53885,3.04036e+07,3.15559e+11,103011500230:17; 313028170036:16; 101031140007:14; 308036990133:14; 203053170140:13; 107462540245:13; 103011490006:13; 103041550311:13; 103031540068:13; 103041560078:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_D.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,53885,53885,0,12447,41438,,,,,,607dbe75f1c144078d5533439c735f0b:17; 4c6c77bab1ba4f028c94baeecdedb2ac:16; 765a3f45dc214e938ee78815efb7fcd9:14; d92eef3db01b438e8bf988ca6874fade:14; 7da7ce48d1924fffb8019b1f0dcde9d0:13; 95e490088707499487019a49113e3ab9:13; 6b453d4853934ccebe374bdf7fa048b5:13; bf04775359ef438c925156e27a25e630:13; 49fe4d37690c486dbe621a964fb23383:13; dc6dd1d6aecf4bfe9c60d2e4f0dad980:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_D.dta,case_id,household_key,Unique Household Identifier,0,53885,53885,0,12447,41438,0,0,53885,3.04036e+07,3.15559e+11,103011500230:17; 313028170036:16; 101031140007:14; 308036990133:14; 203053170140:13; 107462540245:13; 103011490006:13; 103041550311:13; 103031540068:13; 103041560078:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_E.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,53885,53885,0,12447,41438,,,,,,607dbe75f1c144078d5533439c735f0b:17; 4c6c77bab1ba4f028c94baeecdedb2ac:16; 765a3f45dc214e938ee78815efb7fcd9:14; d92eef3db01b438e8bf988ca6874fade:14; 7da7ce48d1924fffb8019b1f0dcde9d0:13; 95e490088707499487019a49113e3ab9:13; 6b453d4853934ccebe374bdf7fa048b5:13; bf04775359ef438c925156e27a25e630:13; 49fe4d37690c486dbe621a964fb23383:13; dc6dd1d6aecf4bfe9c60d2e4f0dad980:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_E.dta,case_id,household_key,Unique Household Identifier,0,53885,53885,0,12447,41438,0,0,53885,3.04036e+07,3.15559e+11,103011500230:17; 313028170036:16; 101031140007:14; 308036990133:14; 203053170140:13; 107462540245:13; 103011490006:13; 103041550311:13; 103031540068:13; 103041560078:13,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_F.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_F.dta,case_id,household_key,Unique Household Identifier,0,12447,12447,0,12447,0,0,0,12447,3.04036e+07,3.15559e+11,101011000030:1; 101011000043:1; 101011000053:1; 101011000063:1; 101011000073:1; 101011000087:1; 101011000107:1; 101011000117:1; 101011000130:1; 101011000140:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,1755027,1755027,0,12447,1742580,,,,,,c58e3284fee84a598b22086985e8212a:141; df2f79020a7a4b1c889edca2005183b8:141; 755889c7f7294da39fb08cde3e0e70ee:141; 6957cc92b3ee44539eb128680bd132a2:141; a379ff91a7584a0481a7a9b587de9098:141; ba134ca37f1e4262a6a65fe7bd21d6e8:141; 8949aedd819c40958f2adc507a08cb76:141; 7ff5cfee1e63465a946525e5a57fb0e8:141; 05ac171b7d6c4910aecace2f6bddb3d1:141; 9b1e9da03b694c489d70c839801f1f60:141,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G1.dta,case_id,household_key,Unique Household Identifier,0,1755027,1755027,0,12447,1742580,0,0,1755027,3.04036e+07,3.15559e+11,101011000030:141; 101011000043:141; 101011000053:141; 101011000063:141; 101011000073:141; 101011000087:141; 101011000107:141; 101011000117:141; 101011000130:141; 101011000140:141,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G2.dta,case_id,household_key,Unique Household Identifier,0,12447,12447,0,12447,0,0,0,12447,3.04036e+07,3.15559e+11,101011000030:1; 101011000043:1; 101011000053:1; 101011000063:1; 101011000073:1; 101011000087:1; 101011000107:1; 101011000117:1; 101011000130:1; 101011000140:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G3.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,24664,24664,0,12447,12217,,,,,,385985f835dc464cbbf5f99690525f81:4; 9e675de9b63c42e7a24eb9a8501cfecd:4; 2d2b97efdc924df2a11e3e1cd2b86117:4; aef0fdb0c9204f578cbd8841381c9251:4; 9ea07e20890a41aa87d0b48fed9c3b43:4; 86e93e2dde984b07845538a8e780363c:4; 12e87833f84e4173ba1cfc40eff8f511:4; 3fc8f611294647c29556ec0fdf596abe:4; a7291d794a3c49d5bfeb58802212f9fc:4; b4fb9d03318c4da1b2b0c16bfe3294e4:4,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_G3.dta,case_id,household_key,Unique Household Identifier,0,24664,24664,0,12447,12217,0,0,24664,3.04036e+07,3.15559e+11,101011000160:4; 202052980446:4; 207014120208:4; 205013530357:4; 205013530377:4; 205013530416:4; 202062990007:4; 202062990014:4; 207014120231:4; 209024630229:4,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_H.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_H.dta,case_id,household_key,Unique Household Identifier,0,12447,12447,0,12447,0,0,0,12447,3.04036e+07,3.15559e+11,101011000030:1; 101011000043:1; 101011000053:1; 101011000063:1; 101011000073:1; 101011000087:1; 101011000107:1; 101011000117:1; 101011000130:1; 101011000140:1,unique_key_at_file_level
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,112023,112023,0,12447,99576,,,,,,c58e3284fee84a598b22086985e8212a:9; df2f79020a7a4b1c889edca2005183b8:9; 755889c7f7294da39fb08cde3e0e70ee:9; 6957cc92b3ee44539eb128680bd132a2:9; a379ff91a7584a0481a7a9b587de9098:9; ba134ca37f1e4262a6a65fe7bd21d6e8:9; 8949aedd819c40958f2adc507a08cb76:9; 7ff5cfee1e63465a946525e5a57fb0e8:9; 05ac171b7d6c4910aecace2f6bddb3d1:9; 9b1e9da03b694c489d70c839801f1f60:9,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I1.dta,case_id,household_key,Unique Household Identifier,0,112023,112023,0,12447,99576,0,0,112023,3.04036e+07,3.15559e+11,101011000030:9; 101011000043:9; 101011000053:9; 101011000063:9; 101011000073:9; 101011000087:9; 101011000107:9; 101011000117:9; 101011000130:9; 101011000140:9,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,248940,248940,0,12447,236493,,,,,,c58e3284fee84a598b22086985e8212a:20; df2f79020a7a4b1c889edca2005183b8:20; 755889c7f7294da39fb08cde3e0e70ee:20; 6957cc92b3ee44539eb128680bd132a2:20; a379ff91a7584a0481a7a9b587de9098:20; ba134ca37f1e4262a6a65fe7bd21d6e8:20; 8949aedd819c40958f2adc507a08cb76:20; 7ff5cfee1e63465a946525e5a57fb0e8:20; 05ac171b7d6c4910aecace2f6bddb3d1:20; 9b1e9da03b694c489d70c839801f1f60:20,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_I2.dta,case_id,household_key,Unique Household Identifier,0,248940,248940,0,12447,236493,0,0,248940,3.04036e+07,3.15559e+11,101011000030:20; 101011000043:20; 101011000053:20; 101011000063:20; 101011000073:20; 101011000087:20; 101011000107:20; 101011000117:20; 101011000130:20; 101011000140:20,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_J.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,485433,485433,0,12447,472986,,,,,,c58e3284fee84a598b22086985e8212a:39; df2f79020a7a4b1c889edca2005183b8:39; 755889c7f7294da39fb08cde3e0e70ee:39; 6957cc92b3ee44539eb128680bd132a2:39; a379ff91a7584a0481a7a9b587de9098:39; ba134ca37f1e4262a6a65fe7bd21d6e8:39; 8949aedd819c40958f2adc507a08cb76:39; 7ff5cfee1e63465a946525e5a57fb0e8:39; 05ac171b7d6c4910aecace2f6bddb3d1:39; 9b1e9da03b694c489d70c839801f1f60:39,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_J.dta,case_id,household_key,Unique Household Identifier,0,485433,485433,0,12447,472986,0,0,485433,3.04036e+07,3.15559e+11,101011000030:39; 101011000043:39; 101011000053:39; 101011000063:39; 101011000073:39; 101011000087:39; 101011000107:39; 101011000117:39; 101011000130:39; 101011000140:39,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,224046,224046,0,12447,211599,,,,,,c58e3284fee84a598b22086985e8212a:18; df2f79020a7a4b1c889edca2005183b8:18; 755889c7f7294da39fb08cde3e0e70ee:18; 6957cc92b3ee44539eb128680bd132a2:18; a379ff91a7584a0481a7a9b587de9098:18; ba134ca37f1e4262a6a65fe7bd21d6e8:18; 8949aedd819c40958f2adc507a08cb76:18; 7ff5cfee1e63465a946525e5a57fb0e8:18; 05ac171b7d6c4910aecace2f6bddb3d1:18; 9b1e9da03b694c489d70c839801f1f60:18,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K1.dta,case_id,household_key,Unique Household Identifier,0,224046,224046,0,12447,211599,0,0,224046,3.04036e+07,3.15559e+11,101011000030:18; 101011000043:18; 101011000053:18; 101011000063:18; 101011000073:18; 101011000087:18; 101011000107:18; 101011000117:18; 101011000130:18; 101011000140:18,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,24894,24894,0,12447,12447,,,,,,c58e3284fee84a598b22086985e8212a:2; df2f79020a7a4b1c889edca2005183b8:2; 755889c7f7294da39fb08cde3e0e70ee:2; 6957cc92b3ee44539eb128680bd132a2:2; a379ff91a7584a0481a7a9b587de9098:2; ba134ca37f1e4262a6a65fe7bd21d6e8:2; 8949aedd819c40958f2adc507a08cb76:2; 7ff5cfee1e63465a946525e5a57fb0e8:2; 05ac171b7d6c4910aecace2f6bddb3d1:2; 9b1e9da03b694c489d70c839801f1f60:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_K2.dta,case_id,household_key,Unique Household Identifier,0,24894,24894,0,12447,12447,0,0,24894,3.04036e+07,3.15559e+11,101011000030:2; 101011000043:2; 101011000053:2; 101011000063:2; 101011000073:2; 101011000087:2; 101011000107:2; 101011000117:2; 101011000130:2; 101011000140:2,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_L.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,410751,410751,0,12447,398304,,,,,,c58e3284fee84a598b22086985e8212a:33; df2f79020a7a4b1c889edca2005183b8:33; 755889c7f7294da39fb08cde3e0e70ee:33; 6957cc92b3ee44539eb128680bd132a2:33; a379ff91a7584a0481a7a9b587de9098:33; ba134ca37f1e4262a6a65fe7bd21d6e8:33; 8949aedd819c40958f2adc507a08cb76:33; 7ff5cfee1e63465a946525e5a57fb0e8:33; 05ac171b7d6c4910aecace2f6bddb3d1:33; 9b1e9da03b694c489d70c839801f1f60:33,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_L.dta,case_id,household_key,Unique Household Identifier,0,410751,410751,0,12447,398304,0,0,410751,3.04036e+07,3.15559e+11,101011000030:33; 101011000043:33; 101011000053:33; 101011000063:33; 101011000073:33; 101011000087:33; 101011000107:33; 101011000117:33; 101011000130:33; 101011000140:33,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_M.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,311175,311175,0,12447,298728,,,,,,c58e3284fee84a598b22086985e8212a:25; df2f79020a7a4b1c889edca2005183b8:25; 755889c7f7294da39fb08cde3e0e70ee:25; 6957cc92b3ee44539eb128680bd132a2:25; a379ff91a7584a0481a7a9b587de9098:25; ba134ca37f1e4262a6a65fe7bd21d6e8:25; 8949aedd819c40958f2adc507a08cb76:25; 7ff5cfee1e63465a946525e5a57fb0e8:25; 05ac171b7d6c4910aecace2f6bddb3d1:25; 9b1e9da03b694c489d70c839801f1f60:25,repeated_key_requires_secondary_line_key
15,,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,HH_MOD_M.dta,case_id,household_key,Unique Household Identifier,0,311175,311175,0,12447,298728,0,0,311175,3.04036e+07,3.15559e+11,101011000030:25; 101011000043:25; 101011000053:25; 101011000063:25; 101011000073:25; 101011000087:25; 101011000107:25; 101011000117:25; 101011000130:25; 101011000140:25,repeated_key_requires_secondary_line_key
