acquisition_batch_rank,batch_role,country,wave,idno,link_type,url,access_status,use_in_download_workflow
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,data_dictionary,https://microdata.worldbank.org/catalog/76/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,related_materials,https://microdata.worldbank.org/catalog/76/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,other_official_link,https://microdata.worldbank.org/catalog/1050/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,register,https://microdata.worldbank.org/auth/register,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,pdf_documentation,https://microdata.worldbank.org/catalog/1050/pdf-documentation,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/1050/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,json_metadata,https://microdata.worldbank.org/metadata/export/1050/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,data_dictionary,https://microdata.worldbank.org/catalog/1050/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,related_materials,https://microdata.worldbank.org/catalog/1050/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,other_official_link,https://microdata.worldbank.org/catalog/2252/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,register,https://microdata.worldbank.org/auth/register,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,pdf_documentation,https://microdata.worldbank.org/catalog/2252/pdf-documentation,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/2252/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,json_metadata,https://microdata.worldbank.org/metadata/export/2252/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,data_dictionary,https://microdata.worldbank.org/catalog/2252/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,related_materials,https://microdata.worldbank.org/catalog/2252/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,other_official_link,https://microdata.worldbank.org/catalog/2654/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,register,https://microdata.worldbank.org/auth/register,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,pdf_documentation,https://microdata.worldbank.org/catalog/2654/pdf-documentation,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/2654/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,json_metadata,https://microdata.worldbank.org/metadata/export/2654/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,data_dictionary,https://microdata.worldbank.org/catalog/2654/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,related_materials,https://microdata.worldbank.org/catalog/2654/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,other_official_link,https://microdata.worldbank.org/catalog/2368/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,pdf_documentation,https://microdata.worldbank.org/catalog/2368/pdf-documentation,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/2368/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,json_metadata,https://microdata.worldbank.org/metadata/export/2368/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,data_dictionary,https://microdata.worldbank.org/catalog/2368/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,related_materials,https://microdata.worldbank.org/catalog/2368/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,other_official_link,https://microdata.worldbank.org/catalog/280/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,register,https://microdata.worldbank.org/auth/register,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/280/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,json_metadata,https://microdata.worldbank.org/metadata/export/280/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,data_dictionary,https://microdata.worldbank.org/catalog/280/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,related_materials,https://microdata.worldbank.org/catalog/280/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,other_official_link,https://microdata.worldbank.org/catalog/1000/get-microdata,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,terms_or_request,https://microdata.worldbank.org/terms-of-use,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,pdf_documentation,https://microdata.worldbank.org/catalog/1000/pdf-documentation,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,ddi_metadata,https://microdata.worldbank.org/metadata/export/1000/ddi,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,json_metadata,https://microdata.worldbank.org/metadata/export/1000/json,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,data_dictionary,https://microdata.worldbank.org/catalog/1000/data-dictionary,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,related_materials,https://microdata.worldbank.org/catalog/1000/related-materials,official_public_metadata_or_access_workflow_link,"Use as official reference; do not bypass login, terms, registration, or data-access agreement gates."
