receipt_time,download_priority_order,queue_role,country,wave,idno,catalog_id,resource_type,url,final_url,http_status,content_type,content_length,receipt_status,saved_path,bytes,sha256,required_for_core_public_documentation,access_gate_detected,login_link,register_link,metadata_links,notes
2026-07-09T22:27:02+00:00,2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,ddi_metadata,https://microdata.worldbank.org/metadata/export/3823/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,5398132,10cf6ee15f74da87de274b162acd1795d08feda49910a8f7b16e49bcd0760f5e,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,json_metadata,https://microdata.worldbank.org/metadata/export/3823/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/json_metadata.json,24029,f809820fffd812266cb69c0ce85a935f46cc513292b2f6ec020c76acfa1fdfd7,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,data_dictionary_html,https://microdata.worldbank.org/catalog/3823/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/data_dictionary_html.html,88754,406a86320380cd2ac8be5a864067d1ede2ce58f4a38a24a83bcd5f4a946c419f,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/3823/pdf-documentation;https://microdata.worldbank.org/metadata/export/3823/ddi;https://microdata.worldbank.org/metadata/export/3823/json;https://microdata.worldbank.org/catalog/3823/data-dictionary;https://microdata.worldbank.org/catalog/3823/related-materials;https://microdata.worldbank.org/catalog/3823/data-dictionary/F1?file_name=sect_cover_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F2?file_name=sect1_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F3?file_name=sect2_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F4?file_name=sect3_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F5?file_name=sect4_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F6?file_name=sect5a_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F7?file_name=sect5b1_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F8?file_name=sect5b2_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F9?file_name=sect6a_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F10?file_name=sect6b1_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F11?file_name=sect6b2_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F12?file_name=sect6b3_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F13?file_name=sect6b4_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F14?file_name=sect7a_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F17?file_name=sect8_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F18?file_name=sect9_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F19?file_name=sect10a_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F20?file_name=sect10b_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F21?file_name=sect10c_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F22?file_name=sect10d1_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F23?file_name=sect10d2_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F24?file_name=sect11_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F25?file_name=sect11b1_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F26?file_name=sect11b2_hh_w4.dta;https://microdata.worldbank.org/catalog/3823/data-dictionary/F27?file_name=sect12a_hh_w4.dta,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,related_materials_html,https://microdata.worldbank.org/catalog/3823/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/related_materials_html.html,180065,c10ea32787ce7f8a12e374d5f1a41b04b75fce89bdf48c70a159916cf959312b,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/3823/pdf-documentation;https://microdata.worldbank.org/metadata/export/3823/ddi;https://microdata.worldbank.org/metadata/export/3823/json;https://microdata.worldbank.org/catalog/3823/data-dictionary;https://microdata.worldbank.org/catalog/3823/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,get_microdata_html,https://microdata.worldbank.org/catalog/2307/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/get_microdata_html.html,29039,26c2d2b5d9cbb30379ca156ae644680b866de6b515005ab0f3b6d4bd73661a35,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/2307/pdf-documentation;https://microdata.worldbank.org/metadata/export/2307/ddi;https://microdata.worldbank.org/metadata/export/2307/json;https://microdata.worldbank.org/catalog/2307/data-dictionary;https://microdata.worldbank.org/catalog/2307/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/MWI_2004_IHS-II_v01_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/catalog_idno_json.json,11355,aeade564951a1185d484d1409f1861950dc8beb8cb2cc4d2d45e79645151f772,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/MWI_2004_IHS-II_v01_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/variables_idno_json.json,214048,d4dd609b36205a7964f35e3efffe9cb518bcab569bfabb2a44f31f6cf6b60bb5,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,ddi_metadata,https://microdata.worldbank.org/metadata/export/2307/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/ddi_metadata.xml,5069884,f26f0283efb4c3a02489ce189ae5bc6140db70f51d44b5f8de966a800ea0d519,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,json_metadata,https://microdata.worldbank.org/metadata/export/2307/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/json_metadata.json,10646,9699d0ad0bfd015f0584e5b3964a825ff1d7d63e1a89c9fae40664e8905d322a,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,data_dictionary_html,https://microdata.worldbank.org/catalog/2307/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/data_dictionary_html.html,71178,bc2cf56b4086ed713e248b35846f0d00f3c695d6e18154a8cdfd5d8f1741bce7,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2307/pdf-documentation;https://microdata.worldbank.org/metadata/export/2307/ddi;https://microdata.worldbank.org/metadata/export/2307/json;https://microdata.worldbank.org/catalog/2307/data-dictionary;https://microdata.worldbank.org/catalog/2307/related-materials;https://microdata.worldbank.org/catalog/2307/data-dictionary/F1?file_name=sec_a;https://microdata.worldbank.org/catalog/2307/data-dictionary/F2?file_name=sec_aa;https://microdata.worldbank.org/catalog/2307/data-dictionary/F3?file_name=sec_ab;https://microdata.worldbank.org/catalog/2307/data-dictionary/F4?file_name=sec_ac;https://microdata.worldbank.org/catalog/2307/data-dictionary/F5?file_name=sec_ad;https://microdata.worldbank.org/catalog/2307/data-dictionary/F6?file_name=sec_b;https://microdata.worldbank.org/catalog/2307/data-dictionary/F7?file_name=sec_c;https://microdata.worldbank.org/catalog/2307/data-dictionary/F8?file_name=sec_d;https://microdata.worldbank.org/catalog/2307/data-dictionary/F9?file_name=sec_e;https://microdata.worldbank.org/catalog/2307/data-dictionary/F10?file_name=sec_f;https://microdata.worldbank.org/catalog/2307/data-dictionary/F11?file_name=sec_g;https://microdata.worldbank.org/catalog/2307/data-dictionary/F12?file_name=sec_h;https://microdata.worldbank.org/catalog/2307/data-dictionary/F13?file_name=sec_i;https://microdata.worldbank.org/catalog/2307/data-dictionary/F14?file_name=sec_j1;https://microdata.worldbank.org/catalog/2307/data-dictionary/F15?file_name=sec_j2;https://microdata.worldbank.org/catalog/2307/data-dictionary/F16?file_name=sec_k;https://microdata.worldbank.org/catalog/2307/data-dictionary/F17?file_name=sec_l;https://microdata.worldbank.org/catalog/2307/data-dictionary/F18?file_name=sec_m1;https://microdata.worldbank.org/catalog/2307/data-dictionary/F19?file_name=sec_m2;https://microdata.worldbank.org/catalog/2307/data-dictionary/F20?file_name=sec_n;https://microdata.worldbank.org/catalog/2307/data-dictionary/F21?file_name=sec_o;https://microdata.worldbank.org/catalog/2307/data-dictionary/F22?file_name=sec_p;https://microdata.worldbank.org/catalog/2307/data-dictionary/F23?file_name=sec_q1;https://microdata.worldbank.org/catalog/2307/data-dictionary/F24?file_name=sec_q2;https://microdata.worldbank.org/catalog/2307/data-dictionary/F25?file_name=sec_r,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,2307,related_materials_html,https://microdata.worldbank.org/catalog/2307/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/3_MWI_2004_IHS-II_v01_M/related_materials_html.html,174998,8015f3f3e620205f8631f35defc43a4e3ec8d30c8491de47db02da593aca6636,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2307/pdf-documentation;https://microdata.worldbank.org/metadata/export/2307/ddi;https://microdata.worldbank.org/metadata/export/2307/json;https://microdata.worldbank.org/catalog/2307/data-dictionary;https://microdata.worldbank.org/catalog/2307/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,get_microdata_html,https://microdata.worldbank.org/catalog/1952/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/get_microdata_html.html,29482,adf1ed7a7ba4ea96464db16af15962433a6a70200fd9c0aae2ecdfe482bcdd0d,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/1952/pdf-documentation;https://microdata.worldbank.org/metadata/export/1952/ddi;https://microdata.worldbank.org/metadata/export/1952/json;https://microdata.worldbank.org/catalog/1952/data-dictionary;https://microdata.worldbank.org/catalog/1952/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2012_GHSP-W2_v02_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/catalog_idno_json.json,25622,d1884d4a4dbc01e7c20f434514d02029ecd3ec9b6d12a7d20e86971d756eba03,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2012_GHSP-W2_v02_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/variables_idno_json.json,359702,8ed5955f855b42ec8edca5f05989f2098c96ae5557da0fb1177c8e4d8032cc60,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,ddi_metadata,https://microdata.worldbank.org/metadata/export/1952/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,10678397,8839a1be944337cbf2b91cdc05e5d6128b3a7a58e91a9165c71e3bcfd678c406,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,json_metadata,https://microdata.worldbank.org/metadata/export/1952/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/json_metadata.json,24899,28ae206e5a664a790bb813aaa35898e58fcdde031edaed4a4094b815653bdee3,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,data_dictionary_html,https://microdata.worldbank.org/catalog/1952/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/data_dictionary_html.html,120649,df1d2464b4fe2fdf6c7f5f979c60046e61de8e750218c8a4c51c494d9e30a709,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1952/pdf-documentation;https://microdata.worldbank.org/metadata/export/1952/ddi;https://microdata.worldbank.org/metadata/export/1952/json;https://microdata.worldbank.org/catalog/1952/data-dictionary;https://microdata.worldbank.org/catalog/1952/related-materials;https://microdata.worldbank.org/catalog/1952/data-dictionary/F18?file_name=NGA_HouseholdGeovars_Y2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F19?file_name=NGA_PlotGeovariables_Y2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F20?file_name=sect1_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F21?file_name=sect2_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F22?file_name=sect3a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F23?file_name=sect3b_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F24?file_name=sect3c_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F25?file_name=sect3d_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F26?file_name=sect3e_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F27?file_name=sect4a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F28?file_name=sect4b_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F29?file_name=sect5a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F30?file_name=sect5b_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F31?file_name=sect6_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F32?file_name=sect7a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F33?file_name=sect7b_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F34?file_name=sect8a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F35?file_name=sect8b_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F36?file_name=sect8c_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F37?file_name=sect8d_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F38?file_name=sect8e_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F39?file_name=sect9_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F40?file_name=sect10_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F42?file_name=sect11a_plantingw2;https://microdata.worldbank.org/catalog/1952/data-dictionary/F43?file_name=sect11a1_plantingw2,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,related_materials_html,https://microdata.worldbank.org/catalog/1952/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/related_materials_html.html,170568,136b6f3313a16543579bfef4b91cf3757cc0d030a6a8c0bbfc15cf6943117a9e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1952/pdf-documentation;https://microdata.worldbank.org/metadata/export/1952/ddi;https://microdata.worldbank.org/metadata/export/1952/json;https://microdata.worldbank.org/catalog/1952/data-dictionary;https://microdata.worldbank.org/catalog/1952/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,get_microdata_html,https://microdata.worldbank.org/catalog/2734/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/get_microdata_html.html,29482,74530adcf3199d37efee983a8f78256566f5a78ddb361417fed8729557ee13d4,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/2734/pdf-documentation;https://microdata.worldbank.org/metadata/export/2734/ddi;https://microdata.worldbank.org/metadata/export/2734/json;https://microdata.worldbank.org/catalog/2734/data-dictionary;https://microdata.worldbank.org/catalog/2734/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
