project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,missingness_flags_y,1,,117399,full_file,120451
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,missingness_flags_y,2,state_specific_start_date_unverified,2338,full_file,120451
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,inclusion_flag_state_did,1,1.0,89203,full_file,120451
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,inclusion_flag_state_did,2,0.0,30534,full_file,120451
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,inclusion_flag_facility_year,1,1,120451,full_file,120451
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,1,01001,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,2,01003,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,3,01005,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,4,01007,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,5,01009,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,6,01011,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,7,01013,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,8,01015,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,9,01017,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,county_fips,10,01019,4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,1,48,1016,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,2,13,636,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,3,51,532,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,4,21,480,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,5,29,460,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,6,20,420,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,7,17,408,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,8,37,400,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,9,19,396,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_fips,10,47,380,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,year,1,2021,3144,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,year,2,2022,3144,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,year,3,2023,3144,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,year,4,2024,3144,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,1,"Autauga County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,2,"Baldwin County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,3,"Barbour County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,4,"Bibb County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,5,"Blount County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,6,"Bullock County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,7,"Butler County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,8,"Calhoun County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,9,"Chambers County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,NAME,10,"Cherokee County, Alabama",4,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,1,TX,1016,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,2,GA,636,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,3,VA,532,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,4,KY,480,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,5,MO,460,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,6,KS,420,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,7,IL,408,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,8,NC,400,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,9,IA,396,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state,10,TN,380,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,1,Texas,1016,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,2,Georgia,636,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,3,Virginia,532,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,4,Kentucky,480,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,5,Missouri,460,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,6,Kansas,420,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,7,Illinois,408,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,8,North Carolina,400,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,9,Iowa,396,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,state_name,10,Tennessee,380,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,original_demo_state,1,0,10648,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,original_demo_state,2,1,1928,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,cares_added_demo_state,1,0,11764,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,cares_added_demo_state,2,1,812,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,treated_state_2024,1,0,10404,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,treated_state_2024,2,1,2172,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,selected_2026_cohort,1,0,10688,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,selected_2026_cohort,2,1,1888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_2023,1,0,9008,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_2023,2,1,3568,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_2025,1,0,10184,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_2025,2,1,2392,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_not_selected_2024,1,0,10404,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,planning_grant_not_selected_2024,2,1,2172,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,not_yet_treated_2026,1,0,10688,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,not_yet_treated_2026,2,1,1888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_selected_date_2024,1,,10404,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_selected_date_2024,2,2024-06-04,2172,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_selected_date_2026,1,,10688,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_selected_date_2026,2,2026-05-28,1888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_start,1,,8516,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_start,2,2024-07-01,2172,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_start,3,2026-07-01,1888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_end,1,,8516,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_end,2,2025-07-01,2172,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_window_end,3,2027-07-01,1888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,1,,10804,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,2,2024-07-01,460,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,3,2025-07-01,452,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,4,2024-10-01,428,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,5,2025-01-01,368,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_date,6,2025-03-01,64,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_year,1,2024.0,888,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_year,2,2025.0,884,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_confidence,1,,10404,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_confidence,2,medium,840,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_confidence,3,high,472,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_confidence,4,low,460,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_confidence,5,unverified,400,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,1,,10804,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,2,"state legislative/budget sources indicate statewide CCBHC certification by July 1, 2024; payment start not independently verified",420,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,3,"state evidence: HFS kickoff/certification materials indicate sites operationally compliant Oct. 1, 2024",408,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,4,"state evidence: Iowa HHS materials state the demonstration began July 1, 2025",396,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,5,"state evidence: Indiana bulletin describes CCBHC claims for dates of service on or after Jan. 1, 2025",368,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,6,"state evidence: MaineCare comment summary gives planned implementation March 1, 2025",64,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,7,"state evidence: Vermont certification/budget materials state demonstration begins July 1, 2025",56,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,8,state evidence implies a four-year demonstration through June 2028 after June 2024 selection; exact payment date not independently verified,40,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,demo_start_evidence,9,"state evidence: Rhode Island CCBHC page and operations manual state launch/DY1 on Oct. 1, 2024",20,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,post_selection_2024,1,0,9432,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,post_selection_2024,2,1,3144,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,treated_post_selection_2024,1,0,12033,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,treated_post_selection_2024,2,1,543,full_file,12576
ccbhc_expansion_capacity,data/analysis_main_county_year.parquet,post_verified_demo_start,1,0,12354,full_file,12576
