model,outcome,term,estimate,std_error_cluster,t_stat,p_value,nobs,n_clusters,r2,states,draw,assigned_states
placebo_operational,in_state_answer_rate,placebo_operational_active,0.005394388806161589,0.04375472620712133,0.12328699717205914,0.9023740942080851,2936,51,0.5230160848776293,51,21,NY;IL;HI;SD;NE;GA;MT;FL;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0038840349004327698,0.021399602919578046,0.18150032573171476,0.8567086661698133,2936,51,0.522983027301358,51,22,OK;IA;AR;LA;AK;RI;PA;WV;GA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.016574091081386785,0.027152184105804812,0.6104146545560378,0.5443518821023416,2936,51,0.523595855032598,51,23,WV;ME;RI;KS;IA;KY;OH;NH;LA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.03521089273332389,0.016910454995816195,-2.082196649471312,0.04246185956932824,2936,51,0.5258740151464767,51,24,HI;KY;WV;ID;UT;NH;ND;IN;TN
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.042926864488286205,0.0330429229135047,-1.299124311752152,0.19986014541050512,2936,51,0.5271296242278422,51,25,AR;MS;IL;WI;ME;RI;CT;AZ;NJ
placebo_operational,in_state_answer_rate,placebo_operational_active,0.02044164037146247,0.031982606416928565,0.6391486705299477,0.5256436506744384,2936,51,0.5239344135508415,51,26,UT;AK;IA;CT;MI;WI;WV;GA;IL
placebo_operational,in_state_answer_rate,placebo_operational_active,0.016212996382175562,0.030613710248899393,0.5295991975607871,0.5987336448505105,2936,51,0.5235679081758811,51,27,FL;AR;MO;WI;SC;KS;OH;OK;LA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.012524800744888605,0.059398319208789914,0.2108611979551629,0.833852612545706,2936,51,0.5233175950144346,51,28,AR;IL;AL;MO;DC;SC;GA;NE;MA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0025647684272408367,0.03348900640903415,-0.07658538434717349,0.9392590219166594,2936,51,0.5229629446673332,51,29,NC;NJ;SD;AL;HI;PA;WY;NH;MA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0014664068019867808,0.026727741288288955,0.05486459877660155,0.9564649795124576,2936,51,0.5229522974397675,51,30,OK;AR;UT;MS;IL;AK;ME;WI;KY
placebo_operational,in_state_answer_rate,placebo_operational_active,0.02441953890871322,0.04002833624586125,0.6100563050815805,0.5445873333477529,2936,51,0.5243550321885926,51,31,TX;AZ;UT;WV;KY;NH;WI;AK;LA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.039420887354951376,0.024632180126504817,-1.6003815802131762,0.1158142920276366,2936,51,0.5264743727087813,51,32,NJ;AK;SD;NC;SC;WI;NM;AR;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0020523375565192938,0.030374214529384685,0.06756841578681211,0.9463986764415107,2936,51,0.522957359783488,51,33,WY;HI;GA;CT;AR;RI;KY;OH;AK
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.023747722242217932,0.048546566530095064,-0.4891740845873458,0.626857553476011,2936,51,0.5242618277051114,51,34,IL;ID;WV;DC;FL;AR;IA;GA;TN
placebo_operational,in_state_answer_rate,placebo_operational_active,0.01634773351127017,0.03071256299643539,0.532281643611689,0.596888470504322,2936,51,0.5235539610291549,51,35,MT;MO;IN;GA;OH;AL;NM;OK;KY
placebo_operational,in_state_answer_rate,placebo_operational_active,0.017958221269877502,0.01786818012329074,1.0050391895517885,0.3197172402194759,2936,51,0.5237086816628446,51,36,KY;IA;KS;NY;MS;PA;AK;RI;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,0.059006954460130025,0.028365250691131518,2.080254995898158,0.0426471518717233,2936,51,0.5311663495697512,51,37,TX;MI;ID;HI;CT;MA;NY;MT;KY
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.018295925324560917,0.023453061765601236,-0.7801081797940632,0.43900465093216523,2936,51,0.5237375820045418,51,38,NH;FL;NJ;CT;NY;RI;WI;WY;AK
placebo_operational,in_state_answer_rate,placebo_operational_active,0.009370461290045623,0.022638158595274616,0.41392329904436526,0.6807005112945381,2936,51,0.5231548380348254,51,39,IN;AL;OH;SC;NE;CT;RI;NM;ID
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.007798386446399623,0.04194517052537744,-0.18591857772235032,0.8532608326963067,2936,51,0.5230909720970307,51,40,TX;NY;MT;NH;GA;AR;IA;DC;RI
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.02667053268820545,0.017383769186682083,-1.5342203639379928,0.13127941155333733,2936,51,0.5246265009254236,51,41,MT;NH;TN;WV;AR;MA;MO;FL;NE
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0064998884542059494,0.023783824986016455,0.2732902911128684,0.785755777575686,2936,51,0.523047145884443,51,42,RI;SC;AK;FL;ID;MI;NH;AZ;IN
placebo_operational,in_state_answer_rate,placebo_operational_active,0.05816654037773592,0.029697986445933012,1.9586021592282574,0.05574914811752785,2936,51,0.5306262227111735,51,43,IA;ME;AL;MA;KS;OH;IL;KY;MS
placebo_operational,in_state_answer_rate,placebo_operational_active,0.006213069115400262,0.03139668200549197,0.19788935385954032,0.8439339898906795,2936,51,0.5230385386418466,51,44,MT;PA;NY;AK;AZ;MI;WI;ID;WY
placebo_operational,in_state_answer_rate,placebo_operational_active,0.02596199187860134,0.03899380266865997,0.6657978986867948,0.5086004075329211,2936,51,0.5245379583409584,51,45,MO;IL;TN;WV;KS;NE;MS;OH;OK
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03543514904614032,0.01729257645580221,2.049153816766888,0.045712536337012555,2936,51,0.5259114125565953,51,46,OH;AK;MA;MI;ID;MS;KY;NH;KS
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03611126647557092,0.018327402136663715,1.9703428890956034,0.05434927733433503,2936,51,0.5260278816766173,51,47,GA;OK;FL;CT;OH;SC;KS;IL;MO
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01691527779336768,0.027549881436483105,-0.6139873172364189,0.5420073409273978,2936,51,0.5235968068557824,51,48,AL;WI;FL;AR;NM;MT;OK;MA;GA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01113003537413744,0.03546801997320954,-0.313804812970795,0.7549747901759751,2936,51,0.5232398336869029,51,49,HI;OK;SD;GA;NJ;TX;MT;KY;IN
placebo_operational,in_state_answer_rate,placebo_operational_active,0.11587279348467006,0.029542643651430004,3.9222215469894572,0.000267946633225824,2936,51,0.5517669208810527,51,50,LA;WY;MI;NM;SC;IL;AL;HI;NC
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0021189183632005005,0.03921139133555752,0.05403833659120969,0.9571199623313109,2936,51,0.5229580153622937,51,51,ND;FL;OK;TN;MT;SD;AL;CT;TX
placebo_operational,in_state_answer_rate,placebo_operational_active,0.011045258766034622,0.02150265932881713,0.513669430237968,0.6097457472330845,2936,51,0.5232353960226438,51,52,FL;AK;KS;NY;WV;NJ;WY;RI;MO
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01240497443396283,0.022746310216541245,-0.5453620528283247,0.5879292785516106,2936,51,0.5233109321986159,51,53,MT;RI;SC;IN;SD;IA;UT;NM;AK
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.05046164800570647,0.024387202661939562,-2.0691855767640206,0.04371701750166257,2936,51,0.5289620204083518,51,54,WI;ID;NJ;NC;NY;AZ;NE;AK;NM
placebo_operational,in_state_answer_rate,placebo_operational_active,0.011263960544949853,0.03447284277434784,0.32674881554391755,0.7452217953188063,2936,51,0.5232403926937577,51,55,KS;NY;MT;OH;ND;IL;PA;NE;WI
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.003902550359981924,0.021485550893155507,-0.18163603900075612,0.8566027184575473,2936,51,0.5229809641969365,51,56,ID;HI;IN;IL;OK;WV;GA;KS;IA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.0063223757737266364,0.027690569660290657,0.22832234407922516,0.8203268762895237,2936,51,0.5230418328460418,51,57,ID;KY;NC;MI;SD;LA;WY;TN;NM
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01258764818152025,0.019601857380921437,-0.6421660935953883,0.5236988858315135,2936,51,0.5233214399445076,51,58,NJ;NC;ME;HI;OH;TN;CT;UT;ND
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.017956865174884623,0.021947801356578756,-0.8181623700317542,0.41714663610346947,2936,51,0.523709049023074,51,59,ID;TN;CT;AR;OK;ND;KY;IA;NM
placebo_operational,in_state_answer_rate,placebo_operational_active,0.012864230333328477,0.03213067702940045,0.4003722150503506,0.6905879645280275,2936,51,0.5233380569593864,51,60,NE;WY;MT;AR;OK;AL;MS;HI;GA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.023879331871693586,0.03023818034362325,-0.7897079652390312,0.4334275606511324,2936,51,0.5242930086593227,51,61,PA;NM;NC;GA;MI;LA;HI;TX;DC
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.00839373912446774,0.02839259370230822,-0.29563129076810474,0.7687359607114219,2936,51,0.5231137276393727,51,62,RI;MI;AR;ND;IA;NY;NC;TX;OK
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0486727664301273,0.01987089240235,-2.449450454694782,0.01785397513563214,2936,51,0.5285395962100872,51,63,NJ;RI;NH;MT;WI;ND;ME;TX;AZ
placebo_operational,in_state_answer_rate,placebo_operational_active,0.04533898178221142,0.029270678133871943,1.5489556331715213,0.12769936582625063,2936,51,0.527694128442748,51,64,WV;NE;UT;SC;MI;IL;OH;NC;MA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.004619148144684174,0.03742705775974045,-0.12341734619740537,0.9022714092350945,2936,51,0.5229977824908552,51,65,TN;LA;WI;WY;DC;FL;CT;KY;MO
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01527374185568628,0.021840935884934874,-0.6993171875121698,0.48759447815692436,2936,51,0.5234980977983932,51,66,CT;MT;KY;IN;AR;NH;GA;PA;NE
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03472815723826166,0.0346714520812042,1.001635499918626,0.32134264900030196,2936,51,0.5257943188797445,51,67,NH;OK;AL;NY;KY;AZ;WY;MI;WI
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0103813563544168,0.02607046916657067,-0.39820366438700233,0.6921753486929014,2936,51,0.5232018170943717,51,68,NH;RI;NC;MA;IN;WV;NJ;IA;WY
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.03814207700863903,0.02565287509192113,-1.4868538856547557,0.14333267971779984,2936,51,0.5263815546369811,51,69,WI;NJ;AK;NC;IA;ME;HI;OK;SD
placebo_operational,in_state_answer_rate,placebo_operational_active,0.021508746448945775,0.018902209204907684,1.137895904959159,0.2605872856195688,2936,51,0.5240394587156059,51,70,KY;AL;ID;AK;WY;PA;KS;NC;AZ
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.007242394687807768,0.035761907955873064,-0.20251701046667375,0.840334380143811,2936,51,0.5230713105286939,51,71,MO;NH;NC;PA;IA;AR;MA;KY;IL
placebo_operational,in_state_answer_rate,placebo_operational_active,0.01941643429345157,0.023858361119830484,0.8138209576060572,0.41960641151042166,2936,51,0.5238373308917982,51,72,NJ;FL;WY;LA;IN;NY;MO;SD;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,2.7561513784435734e-05,0.018387590464499504,0.0014989192758914287,0.9988100004079878,2936,51,0.5229474188247688,51,73,OK;SD;NH;MI;NJ;NE;IN;TX;MS
placebo_operational,in_state_answer_rate,placebo_operational_active,0.06371420799810334,0.03795608237809753,1.678629721671947,0.09946434706191831,2936,51,0.5325360503725881,51,74,MA;KY;AL;OH;LA;NE;SD;IA;IL
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.019784375829694875,0.027816821096783653,-0.7112378427735749,0.48024190784460496,2936,51,0.5238713782073272,51,75,WI;AK;OH;WY;GA;FL;NE;RI;AZ
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0015287206162230421,0.03052383741922666,-0.05008284493286275,0.9602559087171261,2936,51,0.5229529335524365,51,76,WV;ND;RI;MS;NJ;AL;WY;AK;KS
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01057890070668209,0.03280653814173714,-0.3224631828258465,0.748446349861811,2936,51,0.5232014138589476,51,77,NC;ME;RI;OH;AR;HI;IL;WV;WY
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.03667575407218721,0.019172352027721003,-1.9129501700760718,0.06149004706546668,2936,51,0.5261225880351208,51,78,MO;MA;GA;CT;WV;HI;OK;AZ;MT
placebo_operational,in_state_answer_rate,placebo_operational_active,0.023407949016012376,0.03946942877332502,0.5930653101276292,0.555810646384276,2936,51,0.5242244846160026,51,79,IL;KY;WI;MT;UT;ID;KS;LA;SC
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.05200363071198707,0.018997072245709932,-2.737455016192347,0.008552715499356989,2936,51,0.5290852425910351,51,80,AZ;MS;MT;RI;MO;WI;NM;TX;ND
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.019921517719227972,0.03134951173561866,-0.6354650077880977,0.528022962779255,2936,51,0.523884232083704,51,81,MS;DC;MA;NH;ID;RI;TX;OH;WI
placebo_operational,in_state_answer_rate,placebo_operational_active,0.05811185053432025,0.03106581108877057,1.8706046453532343,0.06725856512266137,2936,51,0.5307453359345664,51,82,WY;LA;SC;KS;WV;NM;NH;IN;IA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.007033039171008075,0.028499097861912712,0.24678111584743526,0.8060880627966474,2936,51,0.5230563714556398,51,83,CT;OH;SC;NM;IA;NC;AR;MA;ND
placebo_operational,in_state_answer_rate,placebo_operational_active,0.017707437194415865,0.028754535645779716,0.6158137071851749,0.5408107898558465,2936,51,0.5236875682121613,51,84,TN;MT;WY;AK;ND;NE;SC;GA;TX
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.001636273332644319,0.01990560811094823,-0.08220162496539639,0.9348145739686409,2936,51,0.5229537410895476,51,85,UT;KY;MS;WV;IN;NC;PA;WY;NM
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.033750950832441604,0.021187009081688513,-1.593002141185272,0.1174626271991217,2936,51,0.5256363565915062,51,86,UT;NC;NJ;HI;TN;WI;CT;MO;PA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.007031920025659237,0.029333565982032114,0.23972264503969776,0.811525325831095,2936,51,0.523056395559415,51,87,OK;SC;KY;IL;AZ;NY;RI;NM;MS
placebo_operational,in_state_answer_rate,placebo_operational_active,0.020998393122884575,0.029885584764485083,0.7026261419464773,0.4855472841447286,2936,51,0.5239882502401525,51,88,IA;AR;SC;TN;MA;AZ;WY;TX;CT
placebo_operational,in_state_answer_rate,placebo_operational_active,0.020263027495181968,0.028121640957586902,0.7205492569136592,0.4745422740429486,2936,51,0.5238518314224166,51,89,ID;LA;TN;NM;NE;NH;IN;MI;IA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0187122438715353,0.030971141567524785,-0.6041832145818054,0.5484536235334989,2936,51,0.5237739510896393,51,90,AR;NY;RI;TN;NE;ME;AK;SC;IA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.007331825404976636,0.027881031685694353,0.2629682246922938,0.7936556730628754,2936,51,0.5230694202926203,51,91,LA;GA;NM;CT;FL;RI;AZ;NC;IN
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.013485096698143781,0.04933113812884027,-0.2733587184411633,0.7857034821193016,2936,51,0.5233766737943772,51,92,DC;ID;RI;MI;GA;MO;AL;WY;OH
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.036298614189922584,0.028283037869476054,-1.2834057768984284,0.20526648051419016,2936,51,0.5258496942065365,51,93,UT;WI;NC;IL;SD;AK;RI;AZ;MA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.017431881141295746,0.03491922068987622,-0.49920590428152356,0.6198238250652013,2936,51,0.5236370781184024,51,94,SD;NY;MT;MO;IL;AR;ID;RI;GA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.016111069859794977,0.031762895790498145,0.5072292515789633,0.6142239606904938,2936,51,0.5235601309948023,51,95,NY;ME;RI;MO;MS;WY;NC;SD;CT
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.011436735121390396,0.021093808875052,-0.5421844480119857,0.5900998250620217,2936,51,0.5232561714218558,51,96,NH;TN;ID;TX;GA;NE;NY;FL;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,0.06851520762955556,0.028015307968036286,2.4456346404518245,0.01802309062604235,2936,51,0.5340285195362928,51,97,NH;MS;KY;WY;AL;SC;CT;MA;TX
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0009625362893130596,0.03652744009842083,-0.026351046958658142,0.9790822318322472,2936,51,0.5229496056246605,51,98,KY;LA;OH;NE;RI;AR;MI;NM;ID
placebo_operational,in_state_answer_rate,placebo_operational_active,0.016363739710430338,0.030802814915856624,0.5312416983685032,0.5976035012959109,2936,51,0.5235795000774677,51,99,GA;TN;PA;KS;AL;UT;WI;NJ;IN
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.014211249560075842,0.022985053707407912,-0.6182821994231696,0.5391957326116654,2936,51,0.5234241482014562,51,100,MO;NJ;SC;PA;TN;WI;KS;MA;AK
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.040895658792859065,0.018216799511061532,-2.244942025520266,0.029225928678862756,2936,51,0.5268952923954501,51,101,HI;NE;GA;ND;RI;IA;KS;FL;MI
placebo_operational,in_state_answer_rate,placebo_operational_active,0.02735102073991222,0.04146971909001956,0.6595419824412251,0.5125743410456942,2936,51,0.5247127068293018,51,102,AL;IL;ME;FL;NJ;WV;IA;AK;DC
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03416662411017428,0.04113965858386878,0.8305033460722815,0.41020242422450615,2936,51,0.5255187773416392,51,103,TX;CT;IN;NM;PA;RI;NC;KY;AL
placebo_operational,in_state_answer_rate,placebo_operational_active,0.007357208597582467,0.027906104171798625,0.26364155140714773,0.7931396734066913,2936,51,0.5230751888735039,51,104,AL;PA;IN;MO;NC;MI;ND;NY;IA
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.004970467114373542,0.022837366802939952,-0.21764624430053262,0.828590526104773,2936,51,0.5230057351395809,51,105,FL;MA;AZ;CT;WV;OK;WY;SD;PA
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03266750942513598,0.0313986264373839,1.0404120540203414,0.30315346738558535,2936,51,0.525466491847514,51,106,AK;NJ;NY;HI;SD;TX;IN;NH;MI
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0158914618378147,0.028897183156410586,-0.5499311732842486,0.5848149036827586,2936,51,0.5235205757577313,51,107,SD;NY;IL;WI;UT;ID;RI;KY;HI
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.0006869440028575077,0.024571507565114597,-0.02795693349449981,0.9778077893761061,2936,51,0.5229485066940519,51,108,WV;NY;NH;MA;WI;NM;OK;DC;TX
placebo_operational,in_state_answer_rate,placebo_operational_active,0.023550985913936815,0.027487849194608213,0.8567780529935525,0.39565541508602897,2936,51,0.5242062421365581,51,109,CT;NJ;AZ;SC;IN;FL;IL;OK;ID
placebo_operational,in_state_answer_rate,placebo_operational_active,-2.8794243048274604e-05,0.03539337823675463,-0.0008135488750371083,0.9993541192605959,2936,51,0.522947418988758,51,110,NH;TX;OK;MA;UT;DC;IN;NY;AL
placebo_operational,in_state_answer_rate,placebo_operational_active,0.004362457544882722,0.03772232073004914,0.11564658431546715,0.9083958587930523,2936,51,0.5229923403100587,51,111,TX;ID;ND;WI;MT;AK;OH;NC;ME
placebo_operational,in_state_answer_rate,placebo_operational_active,0.03935002657403152,0.02944872475180503,1.3362217517286414,0.18752645206758434,2936,51,0.5266052245527616,51,112,MI;TX;AK;KY;MA;ND;MO;NM;KS
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.044041415079991264,0.029335211710295347,-1.5013157401054207,0.1395631565063178,2936,51,0.5272199096989116,51,113,NH;PA;MS;NM;ID;DC;MA;SD;AL
placebo_operational,in_state_answer_rate,placebo_operational_active,0.025312015559930803,0.03035493679561724,0.8338681688042733,0.40832140108871995,2936,51,0.5244598024224412,51,114,MI;NJ;WV;AL;TN;KY;MS;SC;MO
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.01279154881416911,0.03875834141290487,-0.3300334417795822,0.7427535144754862,2936,51,0.5233335307201812,51,115,MT;NM;RI;DC;NY;TX;GA;OK;NH
placebo_operational,in_state_answer_rate,placebo_operational_active,0.022112156479818037,0.023386961009318842,0.9454908002372415,0.3489552758840373,2936,51,0.5241024462929194,51,116,KS;TN;TX;AZ;NH;IA;CT;IL;MO
placebo_operational,in_state_answer_rate,placebo_operational_active,0.01111433062868038,0.02584746954638359,0.4299968555426899,0.6690455586947031,2936,51,0.5232390090553466,51,117,NE;SD;AK;ND;ID;NY;WY;ME;KY
placebo_operational,in_state_answer_rate,placebo_operational_active,0.052286726023107334,0.02777450377318009,1.8825440213119846,0.06558742035800558,2936,51,0.5294008665017282,51,118,OH;OK;NJ;ID;LA;NY;GA;IA;WY
placebo_operational,in_state_answer_rate,placebo_operational_active,-0.006306078273080426,0.03226902105095783,-0.19542205086178915,0.8458545532118678,2936,51,0.5230412872287936,51,119,ND;LA;GA;MO;OH;ID;AZ;CT;NJ
